Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;98,379456;75;12;2;short;deuce;near;2,145867;8,002367;deep;deuce;far;-0,526855;23,239841;2,285156;out wide;In;false;07:59:46;2682,560059
Rikard Rykkvin;2;first_return;Backhand;Topspin;82,198341;75;12;2;deep;deuce;far;-1,303546;22,325163;out;deuce;near;3,398438;-1,089405;0,992188;inside out;In;false;07:59:47;2683,639893
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;53,248898;75;12;2;short;ad;near;-3,325999;7,589883;out;deuce;far;-1,133789;24,833591;0,874023;down the line;In;false;07:59:49;2684,959961
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;75,344765;75;12;2;deep;deuce;far;-1,392508;20,387758;deep;ad;near;-2,728516;0,316845;0,698242;down the line;In;false;07:59:51;2687,159912
Rasmus Kopperud Riis;5;in_play;Forehand;Slice;86,212288;75;12;2;deep;deuce;near;3,040602;3,396126;out;deuce;far;-0,872559;25,161716;1,018555;cross court;In;false;07:59:52;2688,659912
Rikard Rykkvin;6;in_play;Forehand;Flat;88,926834;75;12;2;short;ad;far;1,74033;17,610729;out;deuce;near;3,050781;-0,433155;1,113281;down the line;In;false;07:59:54;2690,060059
Rasmus Kopperud Riis;7;in_play;Forehand;Flat;63,511223;75;12;2;deep;ad;near;-1,315728;3,25966;deep;ad;far;0,75;22,489841;1,224609;inside out;In;false;07:59:55;2691,22998
Rikard Rykkvin;8;in_play;Backhand;Flat;84,459198;75;12;2;deep;deuce;far;-1,405389;18,502686;out;ad;near;-1,549805;-1,503467;1,007812;down the line;In;false;07:59:57;2692,790039
Rasmus Kopperud Riis;9;in_play;Forehand;Topspin;77,734673;75;12;2;deep;deuce;near;2,65238;5,448736;deep;deuce;far;-0,937012;24,302341;0,911621;cross court;In;false;07:59:58;2694,159912
Rikard Rykkvin;10;in_play;Forehand;Flat;77,375427;75;12;2;deep;ad;far;0,938785;19,521204;out;deuce;near;3,179688;-0,48003;0,912109;down the line;In;false;07:59:59;2695,590088
Rasmus Kopperud Riis;11;in_play;Forehand;Topspin;67,279976;75;12;2;deep;ad;near;-4,103727;3,808239;deep;ad;far;0,611816;23,317966;1,484375;inside out;In;false;08:00:01;2697,189941
Rikard Rykkvin;12;in_play;Backhand;Topspin;51,83448;75;12;2;deep;deuce;far;-2,730756;19,667706;out;ad;near;-3,861328;-0,63628;2,880859;down the line;In;false;08:00:03;2699,139893
Rasmus Kopperud Riis;13;in_play;Forehand;Flat;88,315376;75;12;2;deep;deuce;near;2,859375;3,320312;deep;deuce;far;-1,883789;24,349216;1,605469;cross court;In;false;08:00:05;2701,459961
Rikard Rykkvin;14;in_play;Forehand;Flat;73,589836;75;12;2;out;deuce;far;-0,155988;23,778893;out;deuce;near;3,597656;-0,284717;1,297852;cross court;Out;false;08:00:07;2702,76001
Rikard Rykkvin;1;first_serve;Serve;Slice;90,192711;76;13;2;short;deuce;near;2,27758;7,104312;deep;deuce;far;-0,53418;22,71806;2,279297;out wide;In;false;08:01:01;2757,72998
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;69,9142;76;13;2;deep;ad;far;0,252224;18,394371;out;deuce;near;3,714844;-0,19878;1,163086;down the line;In;false;08:01:03;2759,050049
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;72,508263;76;13;2;short;deuce;near;3,770333;7,566258;deep;deuce;far;-0,648438;23,614841;1,249023;cross court;In;false;08:01:05;2760,800049
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;70,46019;76;13;2;out;ad;far;2,305179;23,781374;deep;deuce;near;3,984375;1,848095;1,933594;down the line;Out;false;08:01:06;2762,550049
Rikard Rykkvin;5;in_play;Backhand;Flat;71,761322;76;13;2;out;ad;near;-1,77832;-0,390672;deep;ad;far;1,552734;24,021091;1,1875;cross court;Out;false;08:01:08;2763,959961
Rikard Rykkvin;1;first_serve;Serve;Flat;62,327995;77;13;2;short;deuce;far;-2,720703;12,59375;deep;ad;far;1,125;24,208591;2,527344;out wide;Net;false;08:01:23;2779,199951
Rikard Rykkvin;1;second_serve;Serve;Flat;85,130455;77;13;2;short;ad;near;-2,358893;6,852559;deep;ad;far;1,157227;23,833591;2,445312;out wide;In;false;08:01:30;2786,060059
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;77,358788;77;13;2;deep;ad;far;3,594091;19,296099;out;ad;near;-3,154297;-0,76128;1,155273;inside out;In;false;08:01:31;2787,350098
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;81,861824;77;13;2;short;deuce;near;1,754385;7,369398;out;ad;far;4,078125;25,333591;1,450195;down the line;In;false;08:01:33;2788,959961
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;83,048454;77;13;2;short;deuce;far;-2,280067;17,521275;out;deuce;near;0,664062;-0,464405;0,801758;cross court;In;false;08:01:34;2790,26001
Rikard Rykkvin;5;in_play;Forehand;Flat;76,480843;77;13;2;out;deuce_alley;far;-4,708608;25,381399;out;deuce;far;-2,996094;25,458591;1,054688;down the line;Net;false;08:01:36;2791,899902
Rikard Rykkvin;1;first_serve;Serve;Slice;75,592659;78;13;2;short;ad;far;1,365234;12,507812;deep;deuce;far;-0,810547;23,896091;2,453125;down the T;Net;false;08:01:58;2813,870117
Rikard Rykkvin;1;second_serve;Serve;Slice;80,88253;78;13;2;short;deuce;near;1,280064;7,030992;deep;deuce;far;-0,853027;23,364841;2,255859;down the T;In;false;08:02:04;2820,300049
Rasmus Kopperud Riis;2;second_return;Backhand;Flat;59,487297;78;13;2;short;ad;near;-1,324219;11,125;out;deuce;near;2,527344;-0,894092;0,966797;inside in;Net;false;08:02:05;2821,669922
Rikard Rykkvin;1;first_serve;Serve;Flat;87,843407;79;13;2;short;ad;near;-1,259591;7,768937;deep;ad;far;0,878418;23,067966;2,435547;down the T;In;false;08:02:18;2833,77002
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;76,94664;79;13;2;deep;ad;far;2,43572;21,110806;out;ad;near;-1,717773;-1,651905;1,016602;inside out;In;false;08:02:19;2835,030029
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;66,531883;79;13;2;deep;ad;near;-0,337646;0,992188;deep;ad;far;2,419922;23,833591;1,363281;cross court;In;false;08:02:20;2836,530029
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;73,368607;79;13;2;deep;deuce;far;-2,195698;20,246138;out;ad;near;-0,629883;-0,26128;1,407227;inside in;In;false;08:02:22;2838,25
Rikard Rykkvin;5;in_play;Forehand;Topspin;44,464211;79;13;2;short;deuce;far;-1,49707;12,140625;deep;deuce;far;-1,954102;24,114841;1,179688;cross court;Net;false;08:02:24;2840
Rasmus Kopperud Riis;0;none;Feed;Flat;40,418251;80;13;2;short;deuce;far;-3,837891;17,917683;deep;deuce;near;1,073242;2,70747;0,58252;---;In;false;08:02:34;2850,469971
Rikard Rykkvin;1;first_serve;Serve;Flat;83,802422;80;13;2;short;deuce;near;3,553873;7,341161;deep;deuce;far;-0,828613;23,036716;2,417969;out wide;In;false;08:02:45;2860,830078
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;97,525429;80;13;2;short;ad;far;1,0456;16,248264;deep;deuce;near;3,697266;2,137158;1,683594;down the line;In;false;08:02:46;2862,449951
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;59,485317;80;13;2;deep;deuce;near;0,414516;2,110158;deep;deuce;far;-0,829102;23,567966;1,054688;cross court;In;false;08:02:47;2863,600098
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;82,444366;80;13;2;deep;ad;far;0,286563;19,185408;out;deuce;near;0,566895;-1,050342;1,321289;inside in;In;false;08:02:49;2865,27002
Rikard Rykkvin;5;in_play;Forehand;Flat;54,686096;80;13;2;short;ad;near;-0,247475;6,325749;deep;ad;far;0,314941;23,427341;0,773438;inside out;In;false;08:02:50;2866,540039
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;90,728416;80;13;2;deep;deuce;far;-1,875515;20,265001;deep;ad;near;-0,816895;1,027783;1,154297;inside in;In;false;08:02:52;2868,300049
Rikard Rykkvin;7;in_play;Forehand;Flat;58,322495;80;13;2;out;deuce;near;3,082613;-0,242834;out;deuce;far;-2,185547;25,021091;0,922852;cross court;Out;false;08:02:53;2869,540039
Rikard Rykkvin;1;first_serve;Serve;Slice;97,068153;81;13;2;short;ad;near;-0,982694;7,551704;deep;ad;far;1,092773;23,583591;2,417969;down the T;In;false;08:03:16;2892
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;103,893875;81;13;2;deep;deuce;far;-0,406895;20,162764;out;ad;near;-1,516602;-1,565967;1,251953;inside in;In;false;08:03:17;2893,149902
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;61,711922;81;13;2;deep;ad;near;-0,099606;4,464424;deep;center_line;far;0,025146;23,177341;1,074219;down the line;In;false;08:03:18;2894,199951
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;94,139107;81;13;2;deep;deuce;far;-3,328159;20,003435;out;ad;near;-0,343262;-0,63628;1,188477;inside in;In;false;08:03:19;2895,73999
