Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;126,14431;6;1;1;deep;ad;far;3,929929;21,996599;deep;ad;near;0,077637;0,76997;2,425781;out wide;Out;false;19:20:06;194,949997
Rikard Rykkvin;1;none;Backhand;Flat;50,581116;6;1;1;short;ad;near;-0,425305;9,172925;deep;ad;far;4,054688;23,458591;0,860352;cross court;In;false;19:20:07;195,889999
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;109,140358;6;1;1;short;ad;far;1,004484;17,811287;deep;ad;near;-0,214478;0,268492;2,478516;down the T;In;false;19:20:14;202,190002
Rikard Rykkvin;2;second_return;Forehand;Flat;91,989899;6;1;1;short;ad;near;-3,675353;5,515471;out;ad;far;1,564453;25,161716;0,948242;inside out;In;false;19:20:15;203,389999
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Slice;52,285862;6;1;1;short;deuce;far;-0,348389;15,257812;out;ad;near;-3,269531;-0,550342;0,950195;down the line;In;false;19:20:16;204,559998
Rikard Rykkvin;4;return_plus_one;Volley;Flat;36,237053;6;1;1;short;deuce;near;1,794181;5,792997;short;deuce;far;-0,348389;15,903904;1,777344;cross court;In;false;19:20:17;205,960007
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;127,396538;7;1;1;deep;deuce;far;-1,888697;22,003216;deep;deuce;near;1,070312;0,418408;2,546875;down the T;Out;false;19:20:39;227,429993
Rikard Rykkvin;1;none;Backhand;Topspin;41,140423;7;1;1;short;deuce;far;-2,974609;14,609375;deep;deuce;far;-2,164062;24,396091;1,042969;inside out;Net;false;19:20:40;228,429993
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;99,50927;7;1;1;short;deuce;far;-1,629855;18,287191;deep;deuce;near;0,746582;0,67622;2,539062;down the T;In;false;19:20:47;235,139999
Rikard Rykkvin;2;second_return;Forehand;Topspin;100,593689;7;1;1;deep;ad;near;-0,046847;0,828727;out;deuce;far;-2,765625;24,771091;1,168945;down the line;In;false;19:20:48;236,339996
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;96,80011;7;1;1;deep;deuce;far;-0,562045;23,67337;out;ad;near;-0,159058;-1,933155;0,966309;inside in;In;false;19:20:49;237,669998
Rikard Rykkvin;4;return_plus_one;Forehand;Slice;60,098686;7;1;1;short;ad;near;-1,638672;8,265625;deep;deuce;far;-0,727539;24,396091;0,678711;down the line;In;false;19:20:50;238,770004
Rasmus Kopperud Riis;5;in_play;Backhand;Topspin;51,826485;7;1;1;short;ad;far;0,456055;18,25;deep;ad;near;-1,891602;5,066845;0,35791;cross court;In;false;19:20:52;240,470001
Rikard Rykkvin;6;in_play;Overhead;Flat;55,396381;7;1;1;short;ad;far;0,760742;18,215555;short;ad;far;0,456055;18,896091;2,580078;---;Net;false;19:20:53;241,800003
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;109,135223;8;1;1;short;ad;far;1,242041;18,277546;deep;ad;near;-0,270752;0,754345;2,382812;down the T;In;false;19:21:17;265,450012
Rikard Rykkvin;2;first_return;Forehand;Flat;78,696228;8;1;1;deep;ad;near;-2,882812;0,6875;out;ad;far;1,882812;25,114841;1,060547;inside out;In;false;19:21:18;266,549988
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;55,54282;8;1;1;short;ad;far;0,963183;18,218664;out;ad;near;-3,140625;-0,464405;1,09082;cross court;In;false;19:21:19;267,880005
Rikard Rykkvin;4;return_plus_one;Forehand;Flat;83,70472;8;1;1;deep;deuce;near;3,193454;0,722241;out;ad;far;2,183594;25,739841;0,663574;inside in;In;false;19:21:22;270,320007
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;58,069115;8;1;1;short;deuce;near;1,985352;11,796875;out;deuce;near;2,998047;-0,659717;1,332031;cross court;Net;false;19:21:23;271,920013
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;140,998367;9;1;1;short;deuce;far;-2,693288;17,596128;deep;deuce;near;0,996582;0,230908;2,730469;out wide;In;false;19:21:38;286,920013
Rikard Rykkvin;2;first_return;Forehand;Flat;79,389282;9;1;1;short;deuce;near;3,441687;5,973262;deep;deuce_alley;far;-4,175781;24,114841;1,308594;down the line;In;false;19:21:39;287,98999
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;80,485168;9;1;1;deep;ad;far;3,146527;23,751915;deep;deuce;near;3,994141;1,371533;1,261719;down the line;In;false;19:21:41;289,359985
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;51,38438;9;1;1;deep;ad;far;0,64502;19,03125;out;ad;far;2,048828;24,833591;1,164062;cross court;Net;false;19:21:42;290,829987
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;142,91481;10;1;1;short;ad;far;0,409554;16,905407;deep;ad;near;-0,013252;0,19052;2,314453;down the T;In;false;19:21:56;304,429993
Rikard Rykkvin;2;first_return;Forehand;Slice;60,225761;10;1;1;out;ad;near;-3,849609;-0,34375;out;ad;far;0,031372;24,724216;1,296875;inside out;Out;false;19:21:57;305,399994
Rikard Rykkvin;1;first_serve;Serve;Slice;110,332016;11;2;1;short;deuce;far;-2,777987;16,407669;deep;deuce;near;1,018555;1,066845;2,394531;out wide;In;false;19:23:00;368,190002
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;66,887703;11;2;1;out;ad;near;-0,868727;-0,536185;out;deuce_alley;far;-5,378906;25,083591;1,007812;down the line;Out;false;19:23:01;369,390015
Rikard Rykkvin;1;first_serve;Serve;Flat;59,620483;12;2;1;short;deuce;near;2,484375;11,382812;out;ad;near;-1,457031;-0,151905;2,410156;out wide;Net;false;19:23:18;386,929993
Rikard Rykkvin;1;second_serve;Serve;Flat;58,944206;12;2;1;short;deuce;near;2,382812;11,671875;deep;ad;near;-1,503906;0,090283;2,439453;out wide;Net;false;19:23:26;395
Rikard Rykkvin;1;first_serve;Serve;Slice;105,033203;13;2;1;short;deuce;far;-2,099476;17,396383;deep;deuce;near;1,103516;0,793408;2,46875;down the T;In;false;19:23:42;411,01001
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;104,2397;13;2;1;short;deuce;near;1,783862;5,967741;out;deuce;far;-3,761719;24,442966;1,262695;cross court;In;false;19:23:44;412,279999
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;91,135857;13;2;1;deep;deuce;far;-0,631017;20,576033;deep;deuce;near;2,652344;2,293408;1,053711;cross court;In;false;19:23:45;413,440002
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;70,563583;13;2;1;deep;deuce;near;2,952666;1,21454;out;deuce;far;-1,401367;24,708591;1,091797;cross court;In;false;19:23:46;414,640015
Rikard Rykkvin;5;in_play;Forehand;Topspin;71,613358;13;2;1;deep;deuce;far;-0,678686;22,760534;deep;deuce;near;2,292969;1,629345;0,935059;cross court;In;false;19:23:48;416,049988
Rasmus Kopperud Riis;6;in_play;Forehand;Flat;79,90992;13;2;1;deep;deuce_out;near;6,447243;2,733403;deep;deuce;far;-1,070312;24,052341;1,298828;down the line;Out;false;19:23:49;417,75
Rikard Rykkvin;1;first_serve;Serve;Flat;58,089905;14;2;1;short;deuce;near;1,229492;11,875;deep;ad;near;-0,972656;0,484973;2,234375;down the T;Net;false;19:24:07;435,290009
Rikard Rykkvin;1;second_serve;Serve;Flat;97,15905;14;2;1;short;ad;far;1,834961;16,265625;deep;ad;near;-0,97168;0,035595;2,339844;down the T;In;false;19:24:23;451,029999
Rasmus Kopperud Riis;2;second_return;Backhand;Flat;57,043591;14;2;1;deep;deuce;near;0,117742;4,399139;deep;ad_alley;far;4,132812;23,630466;0,928711;down the line;In;false;19:24:24;452,98999
Rikard Rykkvin;1;first_serve;Serve;Slice;94,438301;15;2;1;short;deuce;far;-2,284495;17,527386;deep;deuce;near;1,240234;1,059033;2,439453;out wide;In;false;19:24:34;462,600006
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;83,60424;15;2;1;short;deuce;near;2,169528;7,195625;deep;deuce;far;-3,863281;23,896091;1,479492;cross court;In;false;19:24:35;463,899994
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;62,527443;15;2;1;short;deuce;far;-0,95851;18,186972;deep;deuce_alley;near;4,476562;0,660595;1,025391;down the line;In;false;19:24:37;465,470001
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;107,142464;15;2;1;deep;deuce;near;3,930593;4,694604;deep;deuce;far;-2,015625;23,630466;1,867188;cross court;In;false;19:24:39;467,570007
Rikard Rykkvin;1;first_serve;Serve;Slice;106,820587;16;2;1;short;ad;far;0,897776;16,326994;deep;ad;near;-1,402344;0,246533;2,308594;down the T;In;false;19:24:51;479,940002
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;79,384819;16;2;1;out;ad;near;-2,891569;-1,161923;out;ad;far;1,415039;25,021091;1,452148;inside out;Out;false;19:24:53;481,170013
Rikard Rykkvin;1;first_serve;Serve;Slice;90,509209;17;2;1;deep;deuce;far;-3,258969;18,366644;deep;deuce;near;0,574219;1,059033;2,462891;out wide;Out;false;19:25:13;501,25
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;44,81934;17;2;1;short;ad;far;1,332031;12,1875;deep;deuce;far;-3,042969;23,364841;1,416016;down the line;Net;false;19:25:14;502,450012
Rikard Rykkvin;1;first_serve;Serve;Flat;114,067055;18;2;1;deep;ad;far;2,833286;19,441061;deep;ad;near;-1,056641;0,387158;2,535156;out wide;Out;false;19:25:30;518,98999
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;66,369675;18;2;1;deep;ad;near;-1,008889;3,96494;deep;ad;far;3,4375;24,333591;1,353516;inside out;In;false;19:25:32;520,090027
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;85,747101;18;2;1;deep;ad;far;2,091277;23,773592;out;ad;near;-1,390625;-2,831592;1,375977;inside out;In;false;19:25:33;521,960022
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;83,360779;18;2;1;deep;deuce;near;0,453857;4,65625;out;ad;far;2,140625;25,114841;0,334473;inside in;In;false;19:25:35;523,390015
Rikard Rykkvin;5;in_play;Forehand;Topspin;53,038589;18;2;1;short;deuce;near;0,800293;6,198023;out;deuce;near;0,105042;-0,464405;1,131836;cross court;Net;false;19:25:36;524,76001
Rikard Rykkvin;1;first_serve;Serve;Slice;91,460762;19;2;1;short;deuce;far;-2,33919;18,25606;deep;deuce;near;1,125977;0,67622;2,533203;down the T;In;false;19:25:56;544,969971
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;92,666557;19;2;1;deep;deuce;near;1,772722;5,199567;out;deuce;far;-3,738281;24,958591;1,236328;cross court;In;false;19:25:58;546,369995
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;76,664345;19;2;1;out;deuce;far;-2,03125;25,578909;deep;deuce;near;2,707031;-0,050342;1,144531;cross court;Out;false;19:25:59;547,599976
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;86,425797;19;2;1;deep;deuce;far;-2,171875;19,65625;out;deuce;far;-2,255859;24,802341;0,544922;cross court;Net;false;19:26:01;549,299988
Rikard Rykkvin;1;first_serve;Serve;Flat;111,538078;20;2;1;short;ad;far;2,913094;18,25864;out;ad;near;-1,116211;-0,315967;2,378906;out wide;In;false;19:26:16;564,780029
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;75,364891;20;2;1;deep;ad;near;-2,259157;3,282098;out;ad;far;3,638672;24,442966;1,521484;inside out;In;false;19:26:17;565,909973
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;72,979164;20;2;1;deep;ad_alley;far;4,5054;21,334284;deep;ad;near;-2,646484;0,621533;1,207031;down the line;Out;false;19:26:19;567,409973
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Slice;63,025455;20;2;1;short;ad;far;2,714844;13,875;out;ad_alley;far;4,640625;25,583591;1,658203;down the line;Net;false;19:26:21;569,309998
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;129,716675;21;3;1;short;deuce_alley;near;4,328823;6,643106;deep;deuce;far;-0,845703;22,599216;2,345703;out wide;Out;false;19:27:00;608,429993
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;128,634308;21;3;1;short;ad;far;3,060547;12,523438;deep;deuce;far;-0,798828;23,583591;2,269531;out wide;Net;false;19:27:06;614,460022
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;112,334152;22;3;1;deep;ad;near;-1,487146;3,243484;deep;ad;far;0,488037;23,958591;2,507812;down the T;Out;false;19:27:20;628,940002
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;149,419479;23;3;1;short;ad;near;-0,739258;7,136719;short;deuce;far;-0,284912;23,705654;1,845703;down the T;Out;false;19:27:27;635,340027
Rikard Rykkvin;1;none;Forehand;Topspin;74,542488;23;3;1;short;ad_alley;far;5,481739;16,819818;out;ad;near;-0,749512;-0,308155;1,316406;inside in;Out;false;19:27:28;636,23999
Rikard Rykkvin;2;none;Feed;Flat;36,237053;23;3;1;deep;ad;far;1,669922;20,390625;deep;deuce;near;3,59375;4,230992;0,046387;---;In;false;19:27:31;639,640015
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;106,360207;23;3;1;deep;deuce_alley;near;5,326726;4,799576;deep;deuce;far;-0,622559;23,583591;2,394531;out wide;Out;false;19:27:56;664,679993
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;129,852798;23;3;1;short;deuce;near;3,60423;6,242641;deep;deuce;far;-0,645996;23,114841;2,357422;out wide;In;false;19:28:03;671,119995
Rikard Rykkvin;2;second_return;Forehand;Flat;83,843178;23;3;1;deep;deuce;far;-0,694647;23,713835;deep;deuce_alley;near;4,765625;0,941845;1,162109;down the line;In;false;19:28:04;672,119995
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;91,898689;23;3;1;short;ad;near;-1,159796;6,390787;deep;deuce;far;-0,123413;24,146091;0,608887;down the line;In;false;19:28:05;673,349976
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;43,620056;23;3;1;short;ad_alley;near;-4,349212;6,425415;deep;ad;near;-1,870117;1,293408;1,202148;down the line;Net;false;19:28:06;674,590027
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;137,612473;24;3;1;short;ad;near;-1,060679;8,391007;deep;ad;far;0,361328;23,521091;2,525391;down the T;In;false;19:28:24;692,359985
Rikard Rykkvin;2;first_return;Forehand;Flat;84,778702;24;3;1;short;ad_alley;far;4,987002;18,275955;out;ad;near;-1,37793;-2,347217;1,120117;inside in;Out;false;19:28:25;693,330017
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;121,940392;25;3;1;short;deuce;near;2,330283;6,702692;deep;deuce;far;-0,685547;23,333591;2,404297;out wide;In;false;19:28:39;707,400024
Rikard Rykkvin;2;first_return;Backhand;Topspin;66,823318;25;3;1;deep;ad;far;2,326192;21,746891;out;deuce;near;2,275391;-1,925342;1,243164;inside in;In;false;19:28:40;708,23999
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;90,118195;25;3;1;deep;ad;near;-0,294952;5,037726;deep;ad;far;1,998047;24,052341;1,53418;cross court;In;false;19:28:42;710,27002
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;66,138206;25;3;1;short;ad;far;0,383789;15,781184;deep;ad;near;-0,768555;0,434033;1,091797;cross court;In;false;19:28:43;711,469971
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;63,965145;25;3;1;short;ad;far;0,40332;12,4375;out;ad;far;0,174438;24,771091;0,608398;inside out;Net;false;19:28:44;713
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;112,216827;26;3;1;short;deuce;near;0,143935;6,647599;deep;ad;far;0,296143;23,239841;2,535156;down the T;Out;false;19:29:00;728,97998
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;103,662216;26;3;1;short;ad;near;-1,449219;6,394531;deep;ad;far;0,223755;23,583591;2,458984;down the T;In;false;19:29:13;741,380005
Rikard Rykkvin;2;second_return;Forehand;Topspin;66,751427;26;3;1;deep;deuce;far;-2,496078;20,242012;out;ad;near;-1,369141;-1,972217;1,244141;inside in;In;false;19:29:14;742,450012
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;58,683308;26;3;1;short;ad;far;1,822266;12,757812;deep;deuce;far;-2,496094;23,849216;1,611328;down the line;Net;false;19:29:16;744,48999
Rikard Rykkvin;0;none;Feed;Flat;37,524658;27;3;1;short;deuce;near;1,873047;11,351562;short;deuce;near;0,393311;5,715367;0,796875;---;Net;false;19:29:27;755,190002
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;152,563004;27;3;1;short;deuce;near;1,023599;7,757751;deep;deuce;far;-0,922852;23,083591;2,390625;down the T;In;false;19:29:43;771,22998
Rikard Rykkvin;2;first_return;Backhand;Flat;67,748108;27;3;1;deep;ad;far;3,231439;19,931145;out;deuce;near;2,345703;-1,16753;1,169922;inside in;In;false;19:29:44;772,130005
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;84,022545;27;3;1;out;ad;near;-0,571835;-2,434122;deep;ad;far;2,90625;23,458591;2,09375;cross court;Out;false;19:29:45;773,900024
Rikard Rykkvin;0;none;Feed;Topspin;37,630787;28;3;1;deep;ad;far;1,587187;23,763422;out;ad;near;-1,120117;-4,23003;0,899414;---;In;false;19:29:48;777
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;110,78614;28;3;1;short;ad;near;-0,370113;5,815991;deep;ad;far;0,342529;23,224216;2,474609;down the T;In;false;19:29:59;787,299988
Rikard Rykkvin;2;first_return;Forehand;Slice;59,530209;28;3;1;deep;ad;far;1,395278;22,255049;out;ad;near;-0,363525;-1,776905;1,193359;inside out;In;false;19:30:00;788,27002
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;85,533722;28;3;1;out;deuce;near;4,096949;-1,914062;out;ad;far;1,964844;24,458591;1,244141;inside in;Out;false;19:30:02;790,799988
Rikard Rykkvin;1;first_serve;Serve;Flat;109,503418;29;4;1;short;deuce_alley;near;4,165719;7,005811;deep;deuce;far;-0,513184;22,521091;2,277344;out wide;Out;false;19:30:54;842,429993
Rasmus Kopperud Riis;1;none;Forehand;Slice;49,243225;29;4;1;deep;ad;far;0,427411;19,015348;deep;deuce_alley;near;4,984375;1,293408;1,216797;down the line;In;false;19:30:55;843,72998
Rikard Rykkvin;1;second_serve;Serve;Flat;93,132027;29;4;1;deep;deuce;near;3,668616;5,12517;deep;deuce;far;-0,933594;23,536716;2,417969;out wide;Out;false;19:31:04;852,530029
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;87,923073;29;4;1;deep;deuce;far;-2,056377;20,359428;out;deuce_alley;near;4,753906;-0,284717;1,435547;down the line;In;false;19:31:05;853,72998
Rikard Rykkvin;1;first_serve;Serve;Flat;70,489746;30;4;1;short;deuce;far;-3,220703;12,34375;deep;ad;far;0,976074;24,021091;2,603516;out wide;Net;false;19:31:15;863,669983
Rikard Rykkvin;1;second_serve;Serve;Flat;73,346703;30;4;1;short;ad;near;-0,504852;10,111552;deep;ad;far;0,96875;23,614841;2,558594;down the T;In;false;19:31:21;869,869995
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;107,906494;30;4;1;deep;deuce;far;-4,051198;20,915646;out;ad;near;-1,56543;-1,089405;0,938477;inside in;In;false;19:31:23;871,570007
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;59,288868;30;4;1;deep;deuce;near;3,163142;4,430813;out;deuce_alley;far;-4,195312;26,630466;1,12207;down the line;In;false;19:31:25;873,039978
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;94,708366;30;4;1;short;ad;far;3,955915;18,264807;deep;deuce;near;3,578125;1,39497;1,755859;down the line;In;false;19:31:27;875,340027
Rikard Rykkvin;5;in_play;Backhand;Flat;55,757462;30;4;1;deep;ad;near;-1,962891;3,609375;out;ad;far;2,603516;25,458591;1,001953;cross court;In;false;19:31:28;876,869995
Rasmus Kopperud Riis;6;in_play;Volley;Flat;40,418251;30;4;1;short;deuce;far;-0,229664;17,780088;deep;ad;near;-1,962891;3,480908;1,824219;down the line;In;false;19:31:30;878,679993
Rikard Rykkvin;7;in_play;Forehand;Flat;70,601761;30;4;1;short;deuce_alley;near;5,456279;5,741728;deep;ad;far;0,25415;24,177341;0,663086;inside in;Out;false;19:31:32;880,080017
Rikard Rykkvin;1;first_serve;Serve;Slice;59,807083;31;4;1;short;ad;far;2,78125;12,390625;deep;deuce;far;-1,037109;23,396091;2,412109;out wide;Net;false;19:31:54;902,119995
Rikard Rykkvin;1;second_serve;Serve;Flat;51,569897;31;4;1;short;ad;far;2,355469;12,390625;deep;deuce;far;-0,790039;23,583591;2,404297;out wide;Net;false;19:32:09;917,48999
Rikard Rykkvin;1;first_serve;Serve;Flat;113,966499;32;4;1;short;ad;near;-1,900159;7,74986;deep;ad;far;0,935547;23,271091;2,566406;down the T;In;false;19:32:20;928,630005
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;66,851967;32;4;1;deep;ad;far;0,593733;19,649479;out;ad;near;-2,466797;-1,48003;1,333008;inside out;In;false;19:32:21;929,659973
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;92,576797;32;4;1;short;ad;far;3,246094;17,76152;out;ad;far;1,655273;25,302341;0,894531;inside out;Net;false;19:32:23;931,929993
Rikard Rykkvin;1;first_serve;Serve;Flat;191,918762;33;5;1;short;deuce;near;0,780273;8,03125;deep;ad;far;1,007812;23,865911;2,720703;down the T;Out;false;19:32:28;936,669983
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;121,63575;33;5;1;short;deuce;far;-1,492124;17,545776;deep;deuce;near;1,057617;0,277783;2,666016;down the T;In;false;19:33:16;984,690002
Rikard Rykkvin;2;first_return;Backhand;Flat;61,802475;33;5;1;deep;ad;near;-0,60975;1,053235;deep;deuce;far;-2,193359;24,083591;1,533203;inside in;In;false;19:33:17;985,789978
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;79,213066;33;5;1;out;deuce;far;-1,666016;24,234375;out;ad;near;-0,191406;-2,901905;1,744141;inside in;Out;false;19:33:19;987,559998
