Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rikard Rykkvin;3;serve_plus_one;Backhand;Topspin;50,462044;5;1;1;short;ad;far;1,425781;12,015625;deep;ad;far;0,134155;23,552341;0,58252;cross court;Net;false;06:25:07;121,849998
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;103,029747;6;2;1;short;deuce;near;4,064574;7,548642;deep;deuce;far;-0,539551;23,075907;2,548828;out wide;In;false;06:25:44;159,199997
Rikard Rykkvin;2;first_return;Forehand;Topspin;50,0252;6;2;1;short;deuce;near;3,003906;5,614007;out;deuce_out;near;5,535156;-0,159717;1,139648;down the line;Net;false;06:25:46;160,339996
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;109,485153;7;2;1;deep;ad;near;-0,724;4,545938;deep;ad;far;0,463867;23,771091;2,517578;down the T;Out;false;06:25:59;173,410004
Rikard Rykkvin;1;none;Forehand;Topspin;80,849693;7;2;1;deep;ad;far;2,694295;23,759558;out;ad;near;-0,889648;-1,144092;1,355469;inside out;In;false;06:26:00;174,440002
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;101,045006;7;2;1;short;ad;near;-1,005855;6,305725;deep;ad;far;0,155518;23,099216;2,462891;down the T;In;false;06:26:07;182,25
Rikard Rykkvin;2;second_return;Forehand;Topspin;73,409637;7;2;1;short;deuce;far;-1,081264;18,279572;out;ad;near;-1,242188;-2,54253;1,151367;inside in;In;false;06:26:09;183,449997
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;94,03624;7;2;1;deep;deuce;near;2,748047;0,558999;deep;deuce;far;-1,287109;24,396091;1,051758;cross court;In;false;06:26:11;185,410004
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;77,684898;7;2;1;deep;deuce_alley;far;-4,790677;23,645645;out;deuce;near;2,935547;-0,995655;0,879883;down the line;Out;false;06:26:12;186,550003
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;64,899971;7;2;1;short;deuce;near;0,092742;9,082712;out;deuce_alley;far;-4,917969;26,083591;1,572266;down the line;In;false;06:26:14;188,550003
Rikard Rykkvin;6;in_play;Forehand;Flat;90,543633;7;2;1;deep;deuce;far;-3,597129;22,963678;deep;deuce;near;2,125;1,39497;0,753906;cross court;In;false;06:26:16;190,550003
Rasmus Kopperud Riis;7;in_play;Forehand;Slice;76,497444;7;2;1;short;deuce;far;-2,125;13,820312;out;deuce;far;-3,873047;25,614841;1,445312;cross court;Net;false;06:26:17;191,949997
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;109,730942;8;2;1;deep;deuce;near;3,581594;5,429316;deep;deuce;far;-0,558105;23,239841;2,400391;out wide;Out;false;06:26:34;208,360001
Rikard Rykkvin;2;first_return;Forehand;Topspin;88,353027;8;2;1;deep;ad;far;1,464391;18,323664;out;deuce_alley;near;4,667969;-0,91753;1,091797;down the line;In;false;06:26:35;209,460007
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;76,810211;8;2;1;short;ad;near;-3,004833;5,829049;deep;deuce;far;-0,390137;23,271091;1,103516;down the line;In;false;06:26:36;210,960007
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;43,228355;8;2;1;short;ad;near;-1,117188;6,30527;out;ad;near;-3,160156;-0,440967;0,844727;cross court;Net;false;06:26:38;212,360001
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;119,739059;9;2;1;short;ad;near;-1,621584;6,867774;short;ad;far;-0,37915;23,403942;2,574219;down the T;In;false;06:27:03;237,339996
Rikard Rykkvin;2;first_return;Forehand;Flat;74,307671;9;2;1;deep;ad;far;4,088643;19,613865;out;ad;near;-2,158203;-2,128467;1,173828;inside out;In;false;06:27:04;238,369995
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;92,791153;9;2;1;deep;ad;near;-1,820349;2,63962;deep;ad_alley;far;4,296875;23,989841;1,207031;down the line;In;false;06:27:05;240,270004
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;62,439423;9;2;1;out;ad;far;0,81699;25,563408;deep;ad;near;-2,509766;0,160595;0,92041;cross court;Out;false;06:27:07;241,470001
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;62,304832;9;2;1;short;deuce;near;0,665093;7,320791;out;ad;far;0,835938;26,083591;2,671875;inside in;In;false;06:27:09;243,899994
Rikard Rykkvin;6;in_play;Forehand;Topspin;85,590385;9;2;1;short;ad;far;1,492333;18,288;out;ad;near;-0,113098;-0,503467;1,139648;inside out;In;false;06:27:11;245,839996
Rasmus Kopperud Riis;7;in_play;Forehand;Topspin;70,966789;9;2;1;deep;ad_out;near;-5,581677;2,104178;out;ad;far;1,183594;25,661716;0,773438;inside in;Out;false;06:27:13;247,470001
Rikard Rykkvin;8;in_play;Backhand;Flat;62,655048;9;2;1;deep;ad;far;1,797466;20,221342;out;ad_alley;near;-4,410156;-0,894092;1,375;down the line;In;false;06:27:14;249,039993
Rasmus Kopperud Riis;9;in_play;Backhand;Flat;79,171532;9;2;1;short;deuce;near;3,580472;6,476791;deep;ad;far;2,205078;22,505466;1,412109;down the line;In;false;06:27:16;251,110001
Rikard Rykkvin;10;in_play;Forehand;Topspin;63,151375;9;2;1;deep;deuce_out;far;-7,2193;23,753967;deep;deuce;near;2,486328;0,559033;0,913574;down the line;Out;false;06:27:18;252,369995
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;134,338745;10;2;1;short;deuce;near;3,182613;7,499836;deep;deuce;far;-0,604492;23,161716;2,359375;out wide;In;false;06:27:37;272,25
Rikard Rykkvin;2;first_return;Forehand;Flat;67,137802;10;2;1;deep;ad;far;1,67638;20,996132;out;deuce_alley;near;4,675781;-0,66753;1,086914;down the line;In;false;06:27:38;273,179993
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;106,111908;10;2;1;deep;ad;near;-1,202148;2,757812;deep;ad;far;1,074219;24,239841;1,669922;cross court;In;false;06:27:40;275,049988
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;62,797569;10;2;1;deep;ad;far;0,286987;22,759619;out;ad;near;-1,69043;-0,82378;1,071289;cross court;In;false;06:27:41;276,190002
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;69,344391;10;2;1;short;deuce;near;3,930593;5,682032;out;ad;far;0,652344;26,239841;1,943359;inside in;In;false;06:27:44;278,519989
Rikard Rykkvin;6;in_play;Forehand;Topspin;68,834831;10;2;1;deep;deuce;far;-0,591163;23,760134;out;deuce;near;3,486328;-0,51128;1,458984;cross court;In;false;06:27:45;280,089996
Rasmus Kopperud Riis;7;in_play;Forehand;Flat;62,696091;10;2;1;deep;ad;near;-4,103823;2,32107;out;deuce;far;-0,462402;24,442966;1,144531;down the line;In;false;06:27:47;281,690002
Rikard Rykkvin;8;in_play;Backhand;Slice;59,902496;10;2;1;deep;ad;far;2,591717;23,695755;out;ad_alley;near;-4,144531;-1,144092;2,226562;down the line;In;false;06:27:49;283,690002
Rasmus Kopperud Riis;9;in_play;Backhand;Flat;59,068958;10;2;1;deep;ad;near;-1,888672;1,375;out;ad;far;2,886719;25,536716;1,720703;cross court;In;false;06:27:52;286,519989
Rikard Rykkvin;10;in_play;Backhand;Topspin;51,973442;10;2;1;short;deuce;far;-1,652752;18,212114;deep;ad;near;-1,870117;1,36372;0,913086;down the line;In;false;06:27:53;288,290009
Rasmus Kopperud Riis;11;in_play;Forehand;Topspin;94,005203;10;2;1;deep;ad;near;-2,855736;4,386142;deep;deuce;far;-1,129883;24,208591;0,600098;down the line;In;false;06:27:56;290,589996
Rasmus Kopperud Riis;0;none;Feed;Flat;33,449589;11;3;1;deep;ad;near;-2,037109;4,875;short;deuce;far;-3,267578;14,638279;1,585938;---;In;false;06:28:00;295,089996
Rikard Rykkvin;1;first_serve;Serve;Slice;85,434631;11;3;1;short;deuce;far;-4,006938;18,229214;deep;deuce;near;1,235352;0,785595;2,503906;out wide;In;false;06:28:38;332,910004
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;78,857994;11;3;1;deep;deuce;near;1,322643;5,41884;out;deuce_alley;far;-5,472656;25,864841;0,903809;down the line;In;false;06:28:40;334,480011
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;48,38905;11;3;1;short;deuce;near;2,591797;11,71875;deep;deuce;near;2,150391;2,246533;1,308594;cross court;Net;false;06:28:41;336,01001
Rikard Rykkvin;1;first_serve;Serve;Flat;99,968796;12;3;1;short;ad;far;1,094788;18,265514;deep;ad;near;-1,522461;0,598095;2,277344;down the T;In;false;06:28:53;347,980011
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;52,46447;12;3;1;short;deuce;near;0,778746;8,421875;out;ad;far;1,763672;26,630466;1,134766;inside in;In;false;06:28:54;349,25
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;56,11068;12;3;1;short;ad;far;0,922852;18,279572;deep;ad;near;-0,043976;4,11372;1,416016;inside out;In;false;06:28:57;351,720001
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;107,181335;12;3;1;short;ad;near;-1,800781;8,132812;deep;ad;far;0,486084;22,755466;1,511719;cross court;In;false;06:28:59;353,519989
Rikard Rykkvin;5;in_play;Volley;Flat;29,268389;12;3;1;deep;deuce;far;-3,882207;22,763128;short;ad;near;-1,800781;8,004345;1,935547;down the line;In;false;06:28:59;354,019989
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;83,64035;12;3;1;deep;deuce_out;near;5,877357;2,366911;deep;deuce;far;-3,509766;24,083591;1,105469;down the line;Out;false;06:29:01;355,420013
Rikard Rykkvin;1;first_serve;Serve;Slice;60,117046;13;3;1;short;ad;near;-2,146484;11,570312;deep;deuce;near;-0,439453;-0,044706;2,435547;out wide;Net;false;06:29:27;382,059998
Rikard Rykkvin;1;second_serve;Serve;Slice;80,882683;13;3;1;short;deuce;far;-0,991543;16,311378;deep;deuce;near;1,416016;0,73872;2,632812;down the T;In;false;06:29:34;389,100006
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;99,796417;13;3;1;deep;deuce;near;0,492845;5,465967;out;deuce;far;-2,912109;24,521091;0,928711;cross court;In;false;06:29:36;390,869995
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;92,102608;13;3;1;deep;deuce;far;-0,50709;20,398767;deep;deuce;near;1,118164;0,871533;1,296875;cross court;In;false;06:29:37;392,170013
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;84,81395;13;3;1;deep;ad;near;-3,90881;1,95841;deep;deuce;far;-1,004883;24,302341;1,207031;down the line;In;false;06:29:39;393,429993
Rikard Rykkvin;1;first_serve;Serve;Flat;98,079483;14;3;1;short;ad;far;2,649616;17,389494;deep;ad;near;-1,547852;0,83247;2,460938;out wide;In;false;06:29:58;413,209991
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;73,223427;14;3;1;short;ad;near;-1,744612;8,230022;out;ad;far;3,292969;25,614841;1,185547;inside out;In;false;06:30:00;414,51001
Rikard Rykkvin;3;serve_plus_one;Backhand;Topspin;70,09375;14;3;1;deep;ad;far;2,381368;20,975464;deep;ad;near;-2,523438;1,324658;0,711914;cross court;In;false;06:30:01;415,839996
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;112,934822;14;3;1;short;deuce;near;1,11356;5,936607;out;ad;far;2,568359;24,708591;1,491211;down the line;In;false;06:30:03;417,649994
Rikard Rykkvin;5;in_play;Forehand;Flat;89,565468;14;3;1;deep;ad;far;0,399444;23,68611;out;deuce;near;0,315186;-0,63628;0,932617;down the line;In;false;06:30:04;418,880005
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;72,692612;14;3;1;deep;ad;near;-1,588867;1,140625;deep;ad;far;0,412598;24,396091;0,526367;inside out;In;false;06:30:05;420,049988
Rikard Rykkvin;7;in_play;Backhand;Flat;92,393524;14;3;1;deep;deuce;far;-0,459546;22,727896;out;ad;near;-1,588867;-0,894092;1,404297;down the line;In;false;06:30:07;421,779999
Rasmus Kopperud Riis;8;in_play;Forehand;Flat;111,070061;14;3;1;deep;deuce;near;2,768192;2,626608;out;deuce;far;-0,505859;24,974216;1,15625;cross court;In;false;06:30:09;423,380005
Rikard Rykkvin;9;in_play;Forehand;Topspin;68,40596;14;3;1;short;ad;far;1,387521;17,403564;out;deuce;near;2,808594;-1,245655;1,06543;down the line;In;false;06:30:10;424,480011
Rasmus Kopperud Riis;10;in_play;Forehand;Flat;106,108658;14;3;1;deep;ad_alley;near;-4,203125;1,195312;deep;ad;far;0,645996;23,208591;1,167969;inside in;Out;false;06:30:12;426,480011
Rikard Rykkvin;1;first_serve;Serve;Slice;105,634163;15;3;1;short;deuce;far;-1,282159;17,010843;deep;deuce;near;1,241211;0,67622;2,472656;down the T;In;false;06:30:35;449,429993
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;96,928391;15;3;1;deep;deuce;near;2,272793;5,482242;out;deuce;far;-3,146484;25,333591;1,145508;cross court;In;false;06:30:36;450,76001
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;77,054802;15;3;1;deep;ad;far;1,936687;23,66803;deep;deuce;near;2,408203;1,105908;1,083984;down the line;In;false;06:30:37;451,98999
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;72,085251;15;3;1;out;ad;near;-2,534266;-1,632171;out;ad;far;1,526367;25,114841;0,463135;cross court;Out;false;06:30:39;453,559998
Rikard Rykkvin;1;first_serve;Serve;Slice;96,106667;16;3;1;short;ad;far;2,691465;17,275406;deep;ad;near;-1,616211;-0,216344;2,322266;out wide;In;false;06:31:01;476,100006
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;78,611687;16;3;1;deep;ad;near;-0,852058;2,776549;out;ad;far;3,445312;25,271091;1,279297;inside out;In;false;06:31:03;477,640015
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;78,687645;16;3;1;deep;ad;far;3,572498;20,48638;out;ad;near;-0,766113;-0,284717;1,205078;inside out;In;false;06:31:04;478,970001
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;95,200813;16;3;1;deep;ad;near;-2,989829;3,541107;out;ad;far;3,777344;26,208591;1,267578;cross court;In;false;06:31:06;480,73999
Rikard Rykkvin;5;in_play;Backhand;Flat;84,193359;16;3;1;out;ad;far;0,609863;25,635046;out;ad;near;-3,458984;-0,308155;1,15625;cross court;Out;false;06:31:07;481,970001
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;56,937634;16;3;1;out;ad;near;-3,167969;-0,65625;out;ad;far;0,936035;24,661716;0,675781;inside out;Out;false;06:31:09;483,440002
Rikard Rykkvin;1;first_serve;Serve;Flat;96,714058;17;3;1;short;deuce;far;-3,051365;18,243654;deep;deuce;near;0,867676;0,543408;2,480469;out wide;In;false;06:31:28;502,950012
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;81,694038;17;3;1;deep;ad;near;-0,131915;2,427326;out;deuce_alley;far;-4,558594;25,114841;1,238281;down the line;In;false;06:31:30;504,480011
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;68,441605;17;3;1;short;ad;far;0,209679;18,191683;deep;deuce;near;0,286133;0,543408;1,169922;inside in;In;false;06:31:31;505,980011
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;103,902588;17;3;1;deep;ad;near;-1,787109;0,828125;deep;deuce;far;-0,155273;23,802341;1,398438;down the line;In;false;06:31:33;507,779999
Rikard Rykkvin;5;in_play;Backhand;Flat;81,132286;17;3;1;deep;ad;far;3,919371;21,787109;out;ad;near;-2,201172;-0,620655;0,9375;cross court;In;false;06:31:34;508,980011
Rikard Rykkvin;1;first_serve;Serve;Flat;100,953163;18;3;1;short;ad;far;0,597237;18,21439;deep;ad;near;-1,242188;0,26997;2,371094;down the T;In;false;06:31:48;523,26001
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;49,565613;18;3;1;short;ad;far;1,140625;12,109375;out;ad;far;0,712891;26,146091;0,931641;inside out;Net;false;06:31:50;524,590027
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;120,404228;19;4;1;short;deuce;far;-2,335675;17,519066;deep;deuce;near;0,985352;0,55122;2,460938;out wide;In;false;06:33:00;595,190002
Rikard Rykkvin;2;first_return;Forehand;Topspin;55,035313;19;4;1;short;deuce;near;1,861391;7,452232;out;deuce;far;-4,015625;25,817966;1,100586;cross court;In;false;06:33:02;596,320007
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;95,525017;19;4;1;deep;ad;far;4,112343;23,698515;deep;deuce;near;2,513672;0,887158;1,526367;down the line;In;false;06:33:04;598,419983
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;56,243694;19;4;1;short;deuce;near;0,567654;8,45974;out;ad;far;2,634766;25,271091;1,118164;down the line;In;false;06:33:05;599,76001
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;59,599934;19;4;1;short;ad;near;-3,107422;5,591576;deep;ad;near;-0,652832;2,902783;0,871582;inside out;Net;false;06:33:07;601,619995
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;126,520287;20;4;1;short;ad;far;1,190549;18,270769;deep;ad;near;-0,169922;0,123797;2,294922;down the T;In;false;06:33:24;619,059998
Rikard Rykkvin;2;first_return;Forehand;Topspin;72,854126;20;4;1;deep;ad;near;-1,52406;0,458296;out;ad;far;1,56543;24,974216;1,013672;inside out;In;false;06:33:25;620,030029
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;63,909138;20;4;1;deep;ad;far;1,830279;20,948429;out;ad;near;-1,524414;-1,183155;1,058594;inside out;In;false;06:33:27;621,5
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;50,491013;20;4;1;short;ad;far;2,349609;11,914062;deep;ad;far;2,3125;24,052341;1,001953;cross court;Net;false;06:33:29;623,830017
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;118,169609;21;4;1;short;deuce;far;-1,836762;18,228725;deep;deuce;near;0,948242;0,418408;2,472656;down the T;In;false;06:33:42;636,669983
Rikard Rykkvin;2;first_return;Backhand;Topspin;57,182552;21;4;1;short;ad;near;-2,275959;6,048702;out;deuce;far;-2,382812;24,708591;1,472656;inside in;In;false;06:33:43;637,73999
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;87,635086;21;4;1;short;ad;far;4,087074;18,280062;deep;ad;near;-1,869141;1,434033;1,175781;cross court;In;false;06:33:45;639,77002
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;51,455578;21;4;1;short;deuce;near;1,897856;6,558136;out;ad_alley;far;4,523438;27,489841;0,869141;down the line;In;false;06:33:46;641,169983
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;68,828796;21;4;1;deep;ad;far;1,723633;18,703125;deep;deuce;near;1,756836;3,168408;1,283203;down the line;In;false;06:33:50;644,710022
Rikard Rykkvin;6;in_play;Backhand;Flat;46,374462;21;4;1;short;ad;near;-1,022461;7,433594;deep;ad;far;1,396484;22,708591;1,121094;cross court;In;false;06:33:51;645,710022
Rasmus Kopperud Riis;7;in_play;Overhead;Flat;124,451607;21;4;1;short;deuce;far;-2,658683;18,232548;short;ad;near;-1,022461;7,305126;2,388672;---;In;false;06:33:53;647,640015
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;103,655556;22;4;1;short;ad;far;0,718296;18,11574;deep;ad;near;-0,362305;0,543408;2,416016;down the T;In;false;06:34:12;666,419983
Rikard Rykkvin;2;first_return;Forehand;Topspin;82,902184;22;4;1;deep;deuce;near;1,279142;4,144072;out;ad;far;0,888672;26,130466;1,063477;inside in;In;false;06:34:13;667,619995
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;91,66304;22;4;1;deep;deuce;far;-2,828334;23,678082;out;deuce;near;1,219727;-0,995655;1,294922;cross court;In;false;06:34:14;669,02002
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;69,423126;22;4;1;deep;deuce;near;1,473321;4,189339;out;deuce;far;-2,894531;25,505466;0,922852;cross court;In;false;06:34:15;670,25
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;77,064186;22;4;1;out;ad;far;1,535156;24,171875;out;deuce;near;1,733398;-0,308155;1,432617;down the line;Out;false;06:34:17;671,820007
Rikard Rykkvin;0;none;Feed;Flat;30,662121;23;4;1;deep;ad;near;-2,816045;5,468548;deep;deuce;far;-1,428711;22,646091;1,703125;---;In;false;06:34:22;677,26001
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;116,651352;23;4;1;short;deuce;far;-1,875102;17,103395;deep;deuce;near;1,100586;0,637158;2,425781;down the T;In;false;06:34:36;691,030029
Rikard Rykkvin;2;first_return;Forehand;Topspin;62,536366;23;4;1;short;deuce;far;-2,382812;18,257591;out;deuce;far;-3,65625;25,833591;1,124023;cross court;Net;false;06:34:37;692,130005
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;133,770554;24;4;1;short;ad;far;2,176488;17,000071;deep;ad;near;-0,080505;0,316845;2,382812;down the T;In;false;06:34:51;705,530029
Rikard Rykkvin;2;first_return;Forehand;Flat;68,072342;24;4;1;short;ad;near;-0,045577;5,65733;out;ad;far;2,533203;24,614841;1,232422;inside out;In;false;06:34:52;706,599976
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;89,832405;24;4;1;out;deuce_alley;far;-4,335899;25,036711;deep;ad;near;-0,86377;0,074658;1,167969;inside in;Out;false;06:34:53;708,140015
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;108,921844;25;4;1;short;deuce;far;-2,63081;18,219408;deep;deuce;near;0,71582;0,980908;2,412109;out wide;In;false;06:35:14;729,039978
Rikard Rykkvin;2;first_return;Forehand;Topspin;71,778091;25;4;1;deep;deuce;near;3,466058;0,833384;out;deuce_alley;far;-4,121094;25,708591;0,993164;down the line;In;false;06:35:15;730,140015
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;82,453903;25;4;1;short;ad;far;1,833066;18,267567;out;deuce;near;2,566406;-0,472217;0,621094;down the line;In;false;06:35:17;731,710022
Rikard Rykkvin;4;return_plus_one;Backhand;Slice;67,304779;25;4;1;deep;ad_alley;near;-4,933594;0,125;deep;ad;far;1,18457;23,927341;0,581543;down the line;Out;false;06:35:18;733,179993
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;125,9702;26;4;1;short;ad;far;0,651973;17,323286;deep;ad;near;0,091736;0,363085;2,3125;down the T;In;false;06:35:38;753,119995
Rikard Rykkvin;2;first_return;Forehand;Slice;52,960644;26;4;1;short;ad;near;-0,327148;6,277344;out;ad;far;0,611816;26,021091;1,210938;inside out;In;false;06:35:39;754,090027
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;111,008148;26;4;1;deep;deuce;far;-1,291184;22,284473;deep;ad;near;-0,445801;3,418408;1,09668;inside in;In;false;06:35:41;756,159973
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;74,356949;26;4;1;short;deuce_alley;near;5,378263;5,944192;deep;deuce;far;-1,298828;23,771091;1,182617;down the line;Out;false;06:35:42;757,159973
