Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rasmus Kopperud Riis;0;none;Feed;Flat;39,024517;5;1;1;out;ad;far;1,675781;24,840872;deep;deuce;near;1,675781;0,61372;0,855469;---;Out;false;07:19:12;275,890015
Rikard Rykkvin;1;first_serve;Serve;Flat;95,30896;5;1;1;short;ad;far;1,624023;12,585938;deep;deuce;far;-0,496582;23,989841;2,160156;out wide;Net;false;07:19:21;285,220001
Rikard Rykkvin;1;first_serve;Serve;Flat;98,524261;5;1;1;short;ad;far;0,858887;12,664062;deep;deuce;far;-0,633301;23,536716;2,345703;down the T;Net;false;07:19:29;293,26001
Rikard Rykkvin;1;second_serve;Serve;Flat;122,305168;5;1;1;short;deuce;near;1,137671;7,747461;deep;deuce;far;-0,636719;23,458591;2,326172;down the T;In;false;07:19:41;305
Rasmus Kopperud Riis;2;second_return;Backhand;Topspin;69,449051;5;1;1;deep;ad;far;1,003906;22,421875;out;deuce;near;1,177734;-0,35503;1,244141;inside in;In;false;07:19:42;305,799988
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;71,527634;5;1;1;deep;ad;near;-0,776554;3,250988;out;ad;far;0,186523;25,724216;1,041992;inside out;In;false;07:19:44;308
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;63,275661;5;1;1;short;ad;far;0,490373;17,447111;out;ad;near;-0,789062;-1,183155;1,458008;inside out;In;false;07:19:45;309,600006
Rikard Rykkvin;5;in_play;Forehand;Flat;91,383827;5;1;1;short;deuce;near;3,158895;5,874613;out;ad;far;1,56543;25,989841;0,779297;inside in;In;false;07:19:48;311,769989
Rasmus Kopperud Riis;6;in_play;Forehand;Flat;56,509632;5;1;1;deep;deuce_out;far;-5,571527;19,217268;out;deuce;near;3,519531;-0,347217;0,84668;down the line;Out;false;07:19:49;313,369995
Rasmus Kopperud Riis;0;none;Feed;Topspin;37,630787;6;1;1;deep;deuce;far;-0,73877;20,328125;deep;ad;near;-1,139648;0,090283;0,752441;---;In;false;07:19:58;322,700012
Rikard Rykkvin;1;first_serve;Serve;Flat;164,343338;6;1;1;short;ad;near;-1,051344;7,672827;deep;ad;far;0,279541;22,708591;2,521484;down the T;In;false;07:20:16;339,950012
Rasmus Kopperud Riis;2;first_return;Forehand;Slice;67,441452;6;1;1;deep;ad;far;4,002264;23,764971;out;ad;near;-1,124023;-0,612842;1,330078;inside out;In;false;07:20:17;340,809998
Rikard Rykkvin;3;serve_plus_one;Backhand;Slice;59,776356;6;1;1;short;center_line;near;-0,011832;6,247426;deep;ad_alley;far;4,300781;22,927341;1,443359;down the line;In;false;07:20:19;343,049988
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;50,192623;6;1;1;short;deuce;near;0,841309;6,791255;deep;ad;near;-1,181641;2,090283;1,06543;inside in;Net;false;07:20:21;344,820007
Rikard Rykkvin;1;first_serve;Serve;Flat;80,749649;7;1;1;short;ad;far;1,501953;12,65625;deep;deuce;far;-0,498291;23,630466;2,236328;out wide;Net;false;07:21:14;397,799988
Rikard Rykkvin;1;second_serve;Serve;Flat;96,651718;7;1;1;short;deuce;near;2,282932;6,551064;deep;deuce;far;-0,487305;23,786716;2,308594;out wide;In;false;07:21:20;404,640015
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;107,850052;7;1;1;short;deuce;far;-1,59287;18,238695;out;deuce_alley;near;4,308594;-0,151905;1,081055;down the line;In;false;07:21:22;406,070007
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;89,004807;7;1;1;deep;deuce;near;1,356911;3,431988;out;deuce;far;-2,916016;25,083591;1,05957;cross court;In;false;07:21:23;407,470001
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;76,39563;7;1;1;deep;ad;far;1,660156;22,875;out;deuce;near;2,238281;-0,597217;1,401367;down the line;In;false;07:21:25;408,839996
Rikard Rykkvin;5;in_play;Volley;Flat;33,449589;7;1;1;out;ad;far;1,445312;23,878447;deep;ad;far;1,660156;23,521091;0,653809;cross court;Net;false;07:21:26;410,040009
Rikard Rykkvin;6;in_play;Forehand;Topspin;51,025688;7;1;1;short;deuce;near;2,838413;11,784399;out;ad;far;2,048828;26,208591;1,101562;inside in;In;false;07:21:27;410,940002
Rasmus Kopperud Riis;7;in_play;Forehand;Topspin;93,862465;7;1;1;deep;deuce;far;-2,079597;19,902151;out;deuce;near;2,53125;-0,35503;0,886719;cross court;In;false;07:21:29;412,73999
Rikard Rykkvin;8;in_play;Forehand;Topspin;60,916328;7;1;1;short;ad;near;-0,698834;9,592308;out;deuce;far;-2,75;26,942966;1,022461;down the line;In;false;07:21:30;414,109985
Rasmus Kopperud Riis;9;in_play;Forehand;Topspin;93,062622;7;1;1;deep;ad;far;2,853453;19,951897;out;deuce;near;0,064331;-1,214405;0,664062;down the line;In;false;07:21:31;415,709991
Rikard Rykkvin;10;in_play;Backhand;Slice;56,701675;7;1;1;short;ad;far;3,029297;17,596512;out;ad;far;3,529297;27,942966;0,695801;cross court;Net;false;07:21:33;417,149994
Rikard Rykkvin;1;first_serve;Serve;Flat;103,282875;8;1;1;short;ad;near;-0,590306;6,452484;deep;ad;far;0,655762;22,65391;2,285156;down the T;In;false;07:21:53;437,149994
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;66,921936;8;1;1;deep;ad_alley;far;4,328093;23,573961;out;ad;near;-0,602539;-2,19878;0,958984;inside in;Out;false;07:21:54;438,350006
Rikard Rykkvin;1;first_serve;Serve;Flat;62,414787;9;1;1;short;ad;far;2,732422;12,484375;deep;deuce;far;-0,344238;24,19322;2,015625;out wide;Net;false;07:22:16;459,899994
Rikard Rykkvin;1;first_serve;Serve;Flat;83,13208;10;1;1;short;ad;near;-2,19158;5,494829;deep;ad;far;1,496094;24,364841;2,431641;down the T;In;false;07:22:34;478,170013
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;92,317398;10;1;1;short;ad;far;0,583104;18,269518;out;ad;near;-2,1875;-1,925342;0,72998;inside out;In;false;07:22:35;479,670013
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;63,439014;10;1;1;deep;ad;near;-1,051293;4,749812;deep;ad;far;1,56543;24,286716;0,806641;cross court;In;false;07:22:37;481,170013
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;96,884125;10;1;1;deep;deuce;far;-3,545818;20,68928;out;ad;near;-1,271484;-0,690967;1,222656;inside in;In;false;07:22:39;483,070007
Rikard Rykkvin;5;in_play;Forehand;Flat;62,041576;10;1;1;deep;ad;near;-0,610092;3,538526;out;deuce;far;-3,597656;27,208591;1,060547;down the line;In;false;07:22:40;484,440002
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;88,656349;10;1;1;short;ad;far;0,743604;17,338543;deep;center_line;near;-0,010681;0,066845;1,353516;down the line;In;false;07:22:42;486,380005
Rikard Rykkvin;7;in_play;Backhand;Flat;47,639023;10;1;1;short;ad;near;-3,654221;9,398343;deep;ad;far;1,329102;24,333591;0,744141;cross court;In;false;07:22:44;487,880005
Rasmus Kopperud Riis;8;in_play;Backhand;Slice;47,567986;10;1;1;short;deuce;far;-2,835938;16,546875;short;ad;near;-3,923828;6,070751;0,67041;down the line;In;false;07:22:46;490,179993
Rikard Rykkvin;9;in_play;Forehand;Slice;70,787941;10;1;1;out;deuce_alley;near;4,49087;-1,066472;deep;deuce;far;-2,847656;22,396091;1,249023;down the line;Out;false;07:22:47;491,679993
Rikard Rykkvin;1;first_serve;Serve;Flat;85,047058;11;1;1;short;deuce_alley;near;4,802647;7,538049;deep;deuce;far;-0,985352;23,864841;2,074219;out wide;Out;false;07:23:12;516,590027
Rasmus Kopperud Riis;1;none;Forehand;Topspin;41,96077;11;1;1;short;ad;far;0,992188;13,804688;deep;deuce;near;4,066406;5,344189;2,216797;down the line;In;false;07:23:14;518,48999
Rikard Rykkvin;1;second_serve;Serve;Flat;94,288017;11;1;1;short;deuce;near;0,748314;9,047119;deep;deuce;far;-0,477783;23,831028;2,201172;down the T;In;false;07:23:19;523,559998
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;79,565605;11;1;1;deep;ad;far;0,270508;18,3125;out;deuce;near;2,310547;-0,32378;0,789551;down the line;In;false;07:23:21;524,98999
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;74,854286;11;1;1;deep;ad;near;-1,865783;4,287343;out;deuce;far;-0,24231;25,864841;0,673828;down the line;In;false;07:23:22;526,48999
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Topspin;95,984734;11;1;1;deep;deuce;far;-1,142299;22,249058;out;ad;near;-1,880859;-0,66753;1,058594;down the line;In;false;07:23:24;528,330017
Rikard Rykkvin;5;in_play;Forehand;Flat;94,296654;11;1;1;short;ad;near;-4,026509;7,673166;out;deuce;far;-0,25;25,567966;1;down the line;In;false;07:23:26;529,929993
Rasmus Kopperud Riis;6;in_play;Backhand;Slice;60,178158;11;1;1;deep;ad;far;2,512588;23,773182;out;ad_alley;near;-4,902344;-0,48003;0,564453;down the line;In;false;07:23:27;531,48999
Rikard Rykkvin;7;in_play;Forehand;Topspin;68,837807;11;1;1;deep;ad;near;-1,546269;5,436885;out;ad;far;3,650391;25,255466;1,140625;inside out;In;false;07:23:30;534,460022
Rasmus Kopperud Riis;8;in_play;Forehand;Topspin;88,140816;11;1;1;out;deuce;far;-1,798828;25,337566;out;ad;near;-1,688477;-0,870655;1,507812;inside in;Out;false;07:23:32;536,059998
Rikard Rykkvin;1;first_serve;Serve;Flat;88,009529;12;1;1;deep;ad;near;-2,118539;5,445534;deep;ad;far;1,287109;23,880466;2,498047;down the T;Out;false;07:23:52;556,200012
Rasmus Kopperud Riis;1;none;Forehand;Topspin;62,707973;12;1;1;deep;deuce;far;-1,596687;19,560207;out;ad;near;-1,834961;-1,597217;1,435547;inside in;In;false;07:23:53;557,51001
Rikard Rykkvin;1;second_serve;Serve;Flat;55,139912;12;1;1;short;deuce;far;-1,299805;12,46875;out;ad;far;1,301758;24,427341;2,445312;down the T;Net;false;07:24:03;567,47998
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;120,378517;13;2;1;short;deuce;far;-3,105879;16,892101;deep;deuce;near;0,873047;1,184033;2,335938;out wide;In;false;07:24:34;598,390015
Rikard Rykkvin;2;first_return;Forehand;Slice;61,606113;13;2;1;deep;ad;near;-1,256649;0,751961;out;deuce_alley;far;-4,667969;25,380466;1,068359;down the line;In;false;07:24:35;599,359985
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;89,353416;13;2;1;out;ad;far;2,189453;24,9224;out;ad;near;-0,919434;-1,44878;1,227539;inside out;Out;false;07:24:37;601,190002
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;72,557312;13;2;1;deep;ad;near;-1,018502;5,419223;deep;ad;far;2,380859;24,208591;0,672852;cross court;In;false;07:24:38;602,719971
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;94,642204;13;2;1;deep;deuce;far;-0,097963;18,583679;deep;ad;near;-1,748047;0,152783;1,228516;inside in;In;false;07:24:40;604,330017
Rikard Rykkvin;6;in_play;Forehand;Topspin;50,555794;13;2;1;short;deuce;far;-1,797852;12,695312;out;deuce;far;-1,169922;24,817966;0,830078;cross court;Net;false;07:24:41;605,429993
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;53,974922;14;2;1;short;deuce;near;1,679688;11,4375;deep;ad;near;0,036041;0,379345;2,412109;out wide;Net;false;07:24:55;618,900024
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;101,770973;14;2;1;short;ad;far;0,378714;18,195896;deep;ad;near;-0,135376;0,934033;2,525391;down the T;In;false;07:25:07;630,799988
Rikard Rykkvin;2;second_return;Forehand;Flat;62,01717;14;2;1;short;ad;far;1,999023;16,634321;out;ad;far;1,108398;26,396091;1,015625;inside out;Net;false;07:25:08;632,070007
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;101,718086;15;2;1;short;deuce_alley;far;-5,413335;18,275955;deep;deuce;near;0,68457;0,153542;2,621094;out wide;Out;false;07:25:22;646,23999
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;61,064995;15;2;1;short;ad;near;-2,083984;11,554688;deep;deuce;near;0,586914;0,484973;2,265625;out wide;Net;false;07:25:33;657,309998
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;58,171154;16;2;1;deep;ad_alley;far;5,304802;18,302843;deep;ad;near;-0,073242;1,01997;2,394531;out wide;Out;false;07:25:54;678,119995
Rikard Rykkvin;1;none;Backhand;Slice;49,758301;16;2;1;short;deuce;near;0,987793;6,867188;deep;ad_alley;far;4,152344;24,114841;0,845703;down the line;In;false;07:25:56;680,02002
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;91,172546;16;2;1;deep;ad;far;3,414354;18,292215;deep;ad;near;-0,458496;0,855908;2,394531;out wide;Out;false;07:26:06;690,030029
Rikard Rykkvin;2;second_return;Backhand;Flat;70,244385;16;2;1;deep;deuce;near;0,076517;3,511624;deep;ad;far;3,419922;24,177341;1,160156;down the line;In;false;07:26:07;691,130005
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;87,430092;16;2;1;short;deuce;far;-2,435014;17,836555;out;ad;near;-0,25293;-1,347217;1,290039;inside in;In;false;07:26:08;692,659973
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;71,095863;16;2;1;deep;deuce;near;0,046814;4,011719;out;deuce;far;-2,572266;26,708591;0,736328;cross court;In;false;07:26:10;694,159973
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;88,674995;16;2;1;out;ad;far;1,583008;24,894478;out;deuce;near;0,9375;-1,409717;1,136719;down the line;Out;false;07:26:12;696,030029
Rikard Rykkvin;6;in_play;Backhand;Topspin;69,121216;16;2;1;deep;deuce;near;0,232422;1,543829;out;ad;far;1,427734;25,317966;0,750977;down the line;In;false;07:26:13;697,460022
Rasmus Kopperud Riis;7;in_play;Forehand;Flat;109,765846;16;2;1;deep;deuce;far;-3,400919;22,173649;out;deuce;near;0,386719;-1,07378;1,449219;cross court;In;false;07:26:15;699,369995
Rikard Rykkvin;8;in_play;Forehand;Topspin;79,567253;16;2;1;deep;deuce;near;1,141601;4,902749;out;deuce;far;-3,138672;27,614841;0,880859;cross court;In;false;07:26:17;700,77002
Rasmus Kopperud Riis;9;in_play;Forehand;Topspin;91,543571;16;2;1;deep;ad;far;4,106371;23,72624;out;deuce;near;2,298828;-1,144092;1,154297;down the line;In;false;07:26:18;702,469971
Rikard Rykkvin;10;in_play;Backhand;Flat;46,626045;16;2;1;short;deuce_alley;far;-4,581848;18,215555;out;ad;far;3,175781;27,302341;1,28125;down the line;Net;false;07:26:20;704,070007
Rasmus Kopperud Riis;11;in_play;Backhand;Slice;42,165131;16;2;1;short;deuce;far;-0,263916;14,833732;short;ad;near;-3,289062;7,965282;1,492188;down the line;In;false;07:26:23;707,070007
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;114,339233;17;2;1;deep;deuce;far;-2,141773;20,765005;deep;deuce;near;1,079102;0,496533;2,412109;down the T;Out;false;07:26:51;735,25
Rikard Rykkvin;1;none;Backhand;Flat;50,801266;17;2;1;short;ad;near;-0,646491;6,843451;out;deuce;far;-1,581055;25,317966;1,253906;inside in;In;false;07:26:52;736,280029
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;66,560196;17;2;1;short;ad;near;-0,473877;11,59375;deep;deuce;near;0,880859;0,268492;2,261719;down the T;Net;false;07:27:01;745,119995
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;166,690445;18;2;1;short;ad;far;2,896346;18,20319;short;ad;near;-0,391113;0,418488;3,425781;out wide;In;false;07:27:17;761,429993
Rikard Rykkvin;2;first_return;Backhand;Flat;67,123421;18;2;1;deep;ad;near;-0,840992;0,694843;out;ad;far;3,828125;24,474216;1,251953;cross court;In;false;07:27:18;762,22998
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;82,733856;18;2;1;out;deuce;far;-1,22168;23,775208;out;ad;near;-0,864258;-2,73003;1,59375;inside in;Out;false;07:27:20;763,960022
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;78,432793;18;2;1;out;ad;near;-0,845215;-0,1875;out;deuce;far;-0,864258;25,271091;1,070312;down the line;Out;false;07:27:21;765,48999
Rikard Rykkvin;1;first_serve;Serve;Slice;86,337097;19;3;1;short;deuce;far;-3,177757;17,032913;deep;deuce;near;0,904297;0,652783;2,474609;out wide;In;false;07:28:14;818,719971
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;85,421211;19;3;1;deep;deuce;near;2,187643;3,542943;out;deuce_alley;far;-4,65625;25,942966;1,046875;down the line;In;false;07:28:16;820,179993
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;77,313721;19;3;1;deep;deuce;far;-1,651367;20,546875;deep;deuce;near;2,486328;0,848095;0,905273;cross court;In;false;07:28:17;821,52002
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;72,598984;19;3;1;out;deuce_alley;near;4,273438;-0,025395;out;deuce;far;-2,09375;24,427341;1,265625;down the line;Out;false;07:28:19;823,349976
Rikard Rykkvin;1;first_serve;Serve;Slice;94,534706;20;3;1;short;ad;far;1,325244;17,666908;deep;ad;near;-1,316406;0,168408;2,355469;down the T;In;false;07:28:38;842,690002
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;78,902596;20;3;1;deep;ad;near;-2,294922;0,882812;out;ad;far;2,515625;26,083591;1,232422;inside out;In;false;07:28:40;844,030029
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;64,76796;20;3;1;short;ad;far;0,687674;18,282887;deep;ad;near;-2,294922;-0,07378;1,076172;cross court;In;false;07:28:41;845,48999
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;116,715721;20;3;1;deep;deuce;near;1,782117;3,911584;deep;ad;far;1,126953;23,349216;1,085938;inside in;In;false;07:28:43;847,330017
Rikard Rykkvin;5;in_play;Forehand;Flat;64,29126;20;3;1;short;ad;far;0,901855;18,046875;out;deuce;near;1,852539;-0,276905;0,867188;down the line;In;false;07:28:44;848,200012
Rasmus Kopperud Riis;6;in_play;Volley;Flat;40,418251;20;3;1;deep;ad;near;-1,018102;2,523995;short;ad;far;0,901855;18,692966;1,513672;cross court;In;false;07:28:45;849,330017
Rikard Rykkvin;7;in_play;Backhand;Topspin;54,262249;20;3;1;deep;deuce;far;-0,819824;20,6875;deep;ad;near;-1,253906;0,543408;0,775391;down the line;In;false;07:28:46;850,530029
Rikard Rykkvin;1;first_serve;Serve;Flat;103,382668;21;3;1;short;deuce;far;-2,684097;16,513;deep;deuce;near;0,914062;0,26997;2,470703;out wide;In;false;07:29:03;867,140015
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;83,510986;21;3;1;deep;deuce;near;0,041148;4,671567;out;deuce_alley;far;-4,304688;26,396091;1,05957;down the line;In;false;07:29:04;868,440002
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;89,780891;21;3;1;deep;ad;far;0,214433;22,747347;out;deuce;near;1,18457;-0,128467;1,085938;down the line;In;false;07:29:06;869,799988
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;82,285332;21;3;1;deep;ad;near;-0,490023;5,450736;out;ad;far;0,361572;25,771091;0,831055;cross court;In;false;07:29:07;871,210022
Rikard Rykkvin;5;in_play;Forehand;Topspin;89,177841;21;3;1;deep;ad;far;1,928148;20,770845;out;ad;near;-0,734863;-1,808155;1,067383;inside out;In;false;07:29:09;872,809998
Rasmus Kopperud Riis;6;in_play;Backhand;Flat;101,108162;21;3;1;short;deuce;near;0,260027;6,458219;deep;ad;far;2,666016;24,083591;1,494141;down the line;In;false;07:29:10;874,469971
Rikard Rykkvin;7;in_play;Forehand;Topspin;97,788521;21;3;1;out;deuce;far;-3,252709;27,332008;out;ad;near;-0,33252;-0,901905;0,98584;inside in;Out;false;07:29:11;875,640015
Rasmus Kopperud Riis;8;in_play;Forehand;Topspin;49,058853;21;3;1;short;ad;near;-1,253514;8,367704;out;deuce;far;-2,572266;26,771091;0,927734;down the line;In;false;07:29:13;877,039978
Rikard Rykkvin;9;in_play;Forehand;Flat;69,688667;21;3;1;out;deuce_alley;far;-4,407484;24,741579;deep;ad;near;-0,644531;3,277783;1,050781;inside in;Out;false;07:29:15;879,609985
Rikard Rykkvin;1;first_serve;Serve;Slice;54,314991;22;3;1;short;deuce;near;0,902832;11,601562;short;ad;near;-2,142578;0,363085;3,095703;down the T;Net;false;07:29:39;902,919983
Rikard Rykkvin;1;second_serve;Serve;Flat;95,820641;22;3;1;deep;ad;far;2,887992;19,722977;deep;ad;near;-1,283203;0,512158;2,392578;out wide;Out;false;07:29:46;910,119995
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;73,448189;22;3;1;short;ad;near;-2,225961;6,696704;out;ad;far;3,390625;25,333591;1,359375;inside out;In;false;07:29:47;911,659973
Rikard Rykkvin;3;serve_plus_one;Backhand;Topspin;66,327332;22;3;1;deep;ad_out;far;5,883403;21,094202;deep;ad;near;-3,269531;-0,065967;1,066406;down the line;Out;false;07:29:49;913,289978
Rasmus Kopperud Riis;0;none;Feed;Flat;38,626312;23;3;1;short;deuce_out;near;6,272903;7,684795;deep;ad;far;2,544922;19,224216;1,389648;---;Out;false;07:29:54;918,659973
Rikard Rykkvin;1;first_serve;Serve;Flat;84,563187;23;3;1;short;deuce;far;-2,819359;16,895914;deep;deuce;near;1,15918;0,86372;2,390625;out wide;In;false;07:30:09;932,830017
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;84,420517;23;3;1;deep;ad;near;-2,776787;2,37831;out;deuce_alley;far;-4,207031;26,177341;0,853027;down the line;In;false;07:30:10;934,330017
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;59,255909;23;3;1;deep;deuce;far;-1,653562;20,202108;out;ad;near;-2,375;-0,956592;1,236328;down the line;In;false;07:30:12;935,869995
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;77,528664;23;3;1;short;ad;near;-3,754246;7,20962;deep;deuce;far;-0,553223;23,349216;1,441406;down the line;In;false;07:30:14;938,070007
Rikard Rykkvin;1;first_serve;Serve;Flat;64,613556;24;3;1;short;ad;near;-0,265381;6,867726;deep;ad;near;-1,361328;1,199658;2,28125;down the T;Net;false;07:30:39;963,640015
Rikard Rykkvin;1;second_serve;Serve;Flat;71,750946;24;3;1;short;ad;far;0,10728;16,624603;deep;ad;near;-1,212891;0,309033;2,402344;down the T;In;false;07:30:47;971,25
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;89,324768;24;3;1;deep;ad;near;-2,564453;1,835938;out;ad;far;0,782227;26,083591;0,78418;inside out;In;false;07:30:49;972,97998
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;73,308563;24;3;1;deep;deuce;far;-0,077942;18,3125;out;ad;near;-3,046875;-1,690967;1,439453;down the line;In;false;07:30:50;974,349976
Rasmus Kopperud Riis;4;return_plus_one;Volley;Flat;37,630787;24;3;1;deep;deuce;near;1,965687;2,143093;deep;deuce;far;-0,077942;18,958591;0,262451;cross court;In;false;07:30:51;975,280029
Rikard Rykkvin;5;in_play;Forehand;Flat;71,199211;24;3;1;deep;ad;far;2,650391;22,5625;out;deuce;near;2,408203;-1,300342;0,912109;down the line;In;false;07:30:53;977,150024
Rikard Rykkvin;1;first_serve;Serve;Flat;90,901451;25;3;1;short;deuce;far;-3,683342;17,052885;deep;deuce;near;1,451172;0,83247;2,376953;out wide;In;false;07:31:18;1001,859985
