Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rikard Rykkvin;1;second_serve;Serve;Flat;51,452507;15;2;1;short;deuce;near;1,519531;6,260982;deep;ad;near;-0,830078;1,066845;2,363281;out wide;Net;false;07:26:10;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;141,458252;16;3;1;deep;deuce;near;3,444767;5,47326;deep;deuce;far;-0,436035;23,349216;2,458984;out wide;Out;false;07:27:00;
Rikard Rykkvin;2;first_return;Forehand;Slice;61,467724;16;3;1;short;ad;far;1,707611;17,471888;out;deuce_alley;near;4,835938;-0,675342;1,064453;down the line;In;false;07:27:00;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;46,319141;16;3;1;short;ad;far;1,277344;12,515625;deep;ad;far;0,864258;23,302341;0,556152;cross court;Net;false;07:27:03;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;173,083389;17;3;1;deep;ad;near;-1,58143;4,231883;deep;ad;far;0,32959;23,302341;2,474609;down the T;Out;false;07:27:15;
Rikard Rykkvin;1;none;Forehand;Flat;52,630844;17;3;1;short;deuce;far;-2,625;18,21875;out;ad;near;-2,060547;-1,378467;1,25;inside in;In;false;07:27:16;
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;69,523674;17;3;1;short;deuce;far;-1,509766;12,578125;deep;ad;far;0,412842;23,271091;2,509766;out wide;Net;false;07:27:24;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;123,089706;18;3;1;short;deuce;near;3,031226;6,499753;deep;deuce;far;-0,37207;23,224216;2,328125;out wide;In;false;07:27:36;
Rikard Rykkvin;2;first_return;Forehand;Topspin;79,23452;18;3;1;short;ad;far;2,584185;17,958651;deep;deuce_alley;near;4,644531;0,035595;1,074219;down the line;In;false;07:27:37;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;91,26165;18;3;1;deep;ad;near;-0,839844;2,703125;deep;ad;far;1,931641;24,349216;1,069336;cross court;In;false;07:27:39;
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;86,273026;18;3;1;deep;ad;far;1,535777;20,449425;out;ad;near;-1,110352;-0,620655;1,185547;cross court;In;false;07:27:40;
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;76,965446;18;3;1;deep;ad;near;-0,684035;5,087379;out;ad;far;2,451172;25,208591;1,011719;inside out;In;false;07:27:42;
Rikard Rykkvin;6;in_play;Backhand;Flat;92,652534;18;3;1;short;ad;far;4,108767;18,272573;out;ad;near;-1,519531;-0,651905;1,261719;cross court;In;false;07:27:44;
Rasmus Kopperud Riis;7;in_play;Backhand;Slice;52,791431;18;3;1;short;deuce;near;0,184207;6,632602;out;ad_alley;far;4,636719;25,474216;1,876953;down the line;In;false;07:27:45;
Rikard Rykkvin;8;in_play;Forehand;Topspin;91,753578;18;3;1;deep;ad;far;3,520953;23,759558;deep;center_line;near;-0,010826;2,879345;1,976562;down the line;In;false;07:27:47;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;60,524891;19;3;1;short;deuce;far;-1,31543;12,476562;deep;ad;far;0,394287;23,521091;2,476562;down the T;Net;false;07:28:03;
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;135,572281;19;3;1;deep;ad;near;-1,244795;4,650138;deep;ad;far;0,073181;23,411316;2,287109;down the T;Out;false;07:28:10;
Rikard Rykkvin;2;second_return;Forehand;Topspin;86,11911;19;3;1;short;ad;near;-1,160156;9,515625;out;ad;near;-1,544922;-1,839405;1,074219;inside out;Net;false;07:28:11;
Rikard Rykkvin;1;first_serve;Serve;Flat;118,188759;20;4;1;short;deuce;near;1,540125;7,760583;deep;deuce;far;-0,501953;22,896091;2,365234;down the T;In;false;07:29:13;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;94,20533;20;4;1;deep;deuce;far;-3,897005;20,978504;out;deuce;near;3,037109;-0,464405;1,177734;cross court;In;false;07:29:14;
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;83,021301;20;4;1;deep;deuce;near;1,296163;4,425075;out;deuce;far;-2,748047;24,583591;1,072266;cross court;In;false;07:29:16;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;93,448067;20;4;1;deep;deuce;far;-0,263502;22,57793;out;deuce;near;2,189453;-1,964405;0,91748;cross court;In;false;07:29:17;
Rikard Rykkvin;5;in_play;Forehand;Topspin;81,895248;20;4;1;short;ad;near;-0,258604;6,914625;out;deuce;far;-0,459717;25,021091;1,25;down the line;In;false;07:29:19;
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;51,592709;20;4;1;short;deuce;near;1,522461;6,218572;deep;ad;near;-0,15918;0,262158;0,8125;inside in;Net;false;07:29:20;
Rikard Rykkvin;1;first_serve;Serve;Slice;62,325268;21;4;1;short;deuce;far;-2,371094;12,554688;deep;ad;far;0,787598;22,927341;2,394531;out wide;Net;false;07:29:35;
Rikard Rykkvin;1;second_serve;Serve;Flat;88,248749;21;4;1;short;ad;near;-0,457639;6,977952;deep;ad;far;1,313477;24,052341;2,585938;down the T;In;false;07:29:42;
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;95,540413;21;4;1;short;deuce;far;-0,791716;16,39794;out;ad;near;-0,946289;-0,612842;1,324219;inside in;In;false;07:29:43;
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;78,351677;21;4;1;short;ad;near;-1,373332;6,106745;out;deuce;far;-0,847168;25,411716;0,649902;down the line;In;false;07:29:45;
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Topspin;87,45118;21;4;1;deep;deuce;far;-0,503658;20,701305;out;ad;near;-1,616211;-0,753467;0,810547;down the line;In;false;07:29:46;
Rikard Rykkvin;5;in_play;Forehand;Topspin;59,967117;21;4;1;short;deuce;far;-1,441406;12,234375;out;deuce;far;-0,06781;26,021091;0,683594;cross court;Net;false;07:29:47;
Rikard Rykkvin;1;first_serve;Serve;Flat;95,130409;22;4;1;short;deuce;near;3,640793;7,247621;deep;deuce;far;-0,485352;22,552341;2,349609;out wide;In;false;07:30:03;
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;78,468491;22;4;1;out;ad;far;0,865234;25,381399;out;deuce_alley;near;5,304688;-0,347217;0,995117;down the line;Out;false;07:30:04;
Rikard Rykkvin;1;first_serve;Serve;Slice;85,170235;23;4;1;short;ad;near;-2,100046;5,980025;deep;ad;far;1,210938;23,817966;2,537109;down the T;In;false;07:30:21;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;92,370064;23;4;1;short;deuce;far;-1,871094;18;out;ad;near;-2,742188;-1,644092;1,425781;inside in;In;false;07:30:22;
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;64,276283;23;4;1;short;deuce;near;0,185345;5,847333;deep;deuce;far;-2,044922;22,755466;1,886719;cross court;In;false;07:30:24;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;70,685753;23;4;1;deep;deuce;far;-2,261518;18,302267;deep;deuce;near;0,774902;0,309033;0,923828;cross court;In;false;07:30:26;
Rikard Rykkvin;5;in_play;Forehand;Slice;56,391548;23;4;1;short;deuce;near;3,078323;9,785433;out;deuce_alley;far;-4,363281;25,927341;0,926758;down the line;In;false;07:30:27;
Rasmus Kopperud Riis;0;none;Feed;Flat;30,39563;24;4;1;short;deuce;far;-0,037664;18,273157;short;deuce;near;0,900391;11,730992;1,955078;---;In;false;07:30:36;
Rikard Rykkvin;1;first_serve;Serve;Flat;107,066742;24;4;1;short;ad;near;-0,199367;7,152095;deep;deuce;far;-0,750977;23,989841;2,244141;down the T;Out;false;07:30:54;
Rasmus Kopperud Riis;2;none;Backhand;Flat;79,895607;24;4;1;out;deuce_alley;far;-4,5018;24,390625;out;deuce;near;0,552734;-2,38628;0,94043;inside in;Out;false;07:30:55;
Rikard Rykkvin;1;second_serve;Serve;Flat;96,994827;24;4;1;short;deuce;near;4,00402;6,369119;deep;deuce;far;-0,819824;23,677341;2,416016;out wide;In;false;07:31:05;
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;88,940063;24;4;1;short;deuce;far;-1,796357;18,275412;deep;deuce_out;near;5,707031;0,066845;1,109375;down the line;In;false;07:31:06;
Rikard Rykkvin;3;serve_plus_one;Forehand;Slice;57,293026;24;4;1;short;ad_alley;near;-4,558614;7,430054;deep;deuce;far;-3,748047;23,411716;1,419922;down the line;Out;false;07:31:08;
Rikard Rykkvin;1;first_serve;Serve;Flat;96,043213;25;4;1;short;ad;near;-1,993864;7,832018;deep;ad;far;0,58252;23,614841;2,607422;down the T;In;false;07:31:25;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;91,226662;25;4;1;deep;ad;far;2,851381;22,273388;out;ad;near;-2,951172;-1,128467;1,224609;inside out;In;false;07:31:27;
Rikard Rykkvin;3;serve_plus_one;Backhand;Topspin;55,334251;25;4;1;short;ad;near;-0,752114;7,110423;out;ad;far;3,90625;25,489841;0,922852;cross court;In;false;07:31:28;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;80,166695;25;4;1;deep;deuce_alley;far;-4,299007;22,309002;deep;ad;near;-1,977539;2,215283;0,736328;inside in;Out;false;07:31:30;
Rikard Rykkvin;1;first_serve;Serve;Flat;94,174011;26;4;1;short;deuce;far;-0,554688;15,351562;deep;deuce;far;-0,334473;23,439278;2,306641;down the T;Net;false;07:31:56;
Rikard Rykkvin;1;second_serve;Serve;Flat;104,771751;26;4;1;short;deuce;near;2,669974;7,101099;deep;deuce;far;-0,685059;23,239841;2,283203;out wide;In;false;07:32:00;
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;76,171364;26;4;1;short;center_line;far;-0,002025;18,282887;out;deuce_alley;near;4,527344;-0,401905;1,126953;down the line;In;false;07:32:01;
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;85,835457;26;4;1;deep;deuce;near;2,020741;5,256838;out;deuce;far;-1,731445;26,130466;0,647949;cross court;In;false;07:32:03;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;75,374733;26;4;1;deep;ad;far;0,043639;18,319941;out;deuce;near;2,75;-1,058155;0,890625;down the line;In;false;07:32:05;
Rikard Rykkvin;5;in_play;Forehand;Flat;79,085793;26;4;1;deep;ad;near;-0,152778;4,53674;deep;deuce;far;-0,058868;24,130466;1,269531;down the line;In;false;07:32:06;
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;95,551849;26;4;1;short;ad;far;2,967096;18,249296;out;ad;near;-0,175781;-2,714405;1,251953;inside out;In;false;07:32:08;
Rikard Rykkvin;7;in_play;Backhand;Slice;52,723492;26;4;1;deep;deuce;near;3,177327;4,197462;out;ad;far;3,326172;25,942966;0,979004;down the line;In;false;07:32:09;
Rasmus Kopperud Riis;8;in_play;Forehand;Flat;49,568405;26;4;1;short;ad;near;-1,086914;5,636953;deep;deuce;near;2,603516;2,14497;1,46875;down the line;Net;false;07:32:12;
Rikard Rykkvin;1;first_serve;Serve;Flat;83,548012;27;4;1;short;ad;near;-1,997846;8,441181;deep;ad;far;1,029297;23,614841;2,603516;out wide;In;false;07:32:29;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;72,689964;27;4;1;deep;ad;far;0,060565;18,329992;out;ad;near;-3,464844;-0,745655;0,892578;inside out;In;false;07:32:31;
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;81,176826;27;4;1;deep;ad;near;-2,343232;5,368857;out;ad;far;0,881836;25,224216;1,222656;cross court;In;false;07:32:32;
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;83,68882;27;4;1;short;ad;far;0,018481;18,279572;deep;ad;near;-3,029297;0,14497;0,852051;cross court;In;false;07:32:34;
Rikard Rykkvin;5;in_play;Backhand;Topspin;82,359291;27;4;1;deep;ad;near;-2,875;0,328125;deep;ad;far;1,533203;23,896091;0,992188;cross court;In;false;07:32:35;
Rasmus Kopperud Riis;6;in_play;Backhand;Flat;71,416046;27;4;1;short;deuce;far;-3,033132;17,606852;out;ad;near;-2,939453;-0,159717;0,450684;down the line;In;false;07:32:37;
Rikard Rykkvin;7;in_play;Forehand;Topspin;83,609802;27;4;1;short;ad_alley;near;-4,744752;6,851739;out;deuce;far;-2,851562;25,927341;0,680664;down the line;Out;false;07:32:38;
Rikard Rykkvin;1;first_serve;Serve;Flat;100,788826;28;4;1;short;deuce;near;2,26604;6,286095;deep;deuce;far;-0,660645;23,779697;2,242188;down the T;In;false;07:32:50;
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;88,306335;28;4;1;short;deuce;far;-1,967002;18,270769;deep;deuce;near;3,894531;0,42622;1,296875;cross court;In;false;07:32:51;
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;58,426628;28;4;1;out;deuce_alley;near;4,433594;-0,314024;out;deuce;far;-3,396484;24,552341;1,222656;down the line;Out;false;07:32:52;
Rikard Rykkvin;1;first_serve;Serve;Flat;89,125038;29;4;1;short;ad;near;-1,816403;8,649059;deep;ad;far;0,891113;24,083591;2,675781;down the T;In;false;07:33:10;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;85,033638;29;4;1;deep;deuce;far;-0,029837;20,416197;out;ad;near;-1,661133;-2,57378;1,185547;inside in;In;false;07:33:11;
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;72,071106;29;4;1;deep;ad;near;-2,402856;3,67609;out;deuce;far;-0,604004;24,505466;1,191406;down the line;In;false;07:33:13;
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;106,439194;29;4;1;short;ad;far;2,051558;18,261843;out;ad;near;-2,742188;-1,144092;1,191406;cross court;In;false;07:33:14;
Rikard Rykkvin;5;in_play;Backhand;Flat;75,85318;29;4;1;short;deuce;near;0,496094;6,878906;out;ad;far;3,595703;24,677341;0,975586;down the line;In;false;07:33:16;
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;51,295586;29;4;1;short;ad;near;-1,626953;8,451076;deep;ad;near;-0,927246;0,184033;0,821289;inside out;Net;false;07:33:17;
Rikard Rykkvin;1;first_serve;Serve;Flat;113,503525;30;4;1;short;deuce;near;2,108328;7,360517;deep;deuce;far;-0,558594;22,864841;2,337891;down the T;In;false;07:33:32;
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;77,097786;30;4;1;deep;deuce;far;-2,526758;18,296429;deep;deuce;near;3,970703;0,55122;1,322266;cross court;In;false;07:33:33;
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;74,785072;30;4;1;deep;deuce_alley;near;5,382664;3,060664;out;deuce;far;-0,874023;24,521091;1,150391;down the line;Out;false;07:33:35;
