Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rasmus Kopperud Riis;10;in_play;Overhead;Flat;160,945953;9;2;1;short;deuce;near;3,265517;6,417708;short;ad;far;0,648926;17,067966;2,46875;---;In;false;16:28:34;424,089996
Rikard Rykkvin;1;first_serve;Serve;Flat;109,097191;10;2;1;deep;ad;far;2,757238;19,556648;deep;ad;near;-1,370117;0,445376;2,265625;out wide;Out;false;16:28:52;442,440002
Rasmus Kopperud Riis;1;none;Forehand;Slice;74,154839;10;2;1;deep;deuce;near;2,59719;2,536944;out;ad;far;3,167969;25,349216;1,366211;inside in;In;false;16:28:53;443,51001
Rikard Rykkvin;1;second_serve;Serve;Flat;75,58239;10;2;1;short;ad;far;2,372096;16,446394;deep;ad;near;-1,025391;1,48872;2,308594;out wide;In;false;16:29:05;455,109985
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;72,578964;10;2;1;short;deuce;near;1,470881;6,785639;out;ad;far;3,373047;25,849216;1,00293;inside in;In;false;16:29:06;456,609985
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;72,87394;10;2;1;deep;deuce_alley;far;-4,720355;23,769739;deep;deuce;near;0,464111;0,340283;0,928223;down the line;Out;false;16:29:08;458,209991
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;60,35368;10;2;1;deep;ad;near;-1,708984;3,117188;out;deuce_alley;far;-4,964844;27,364841;2,197266;down the line;In;false;16:29:10;460,109985
Rikard Rykkvin;1;first_serve;Serve;Flat;126,820648;11;2;1;deep;deuce;far;-1,677184;19,585632;deep;deuce;near;0,534668;0,335123;2,529297;down the T;Out;false;16:29:22;472,380005
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;64,150337;11;2;1;deep;ad;near;-3,148527;2,539738;deep;deuce;far;-2,40625;24,192966;1,535156;down the line;In;false;16:29:23;473,339996
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;69,124146;11;2;1;deep;ad;far;1,184612;19,158903;out;ad;near;-3,710938;-0,901905;1,450195;cross court;In;false;16:29:25;475,279999
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;47,494987;11;2;1;short;ad;far;3,589844;12,273438;deep;ad;far;2,111328;24,364841;1,789062;inside out;Net;false;16:29:27;477,01001
Rikard Rykkvin;1;first_serve;Serve;Flat;126,153748;12;2;1;deep;ad;far;1,894624;19,205589;deep;ad;near;-1,425781;0,203817;2,214844;down the T;Out;false;16:29:53;503,040009
Rasmus Kopperud Riis;1;none;Forehand;Flat;80,487122;12;2;1;deep;ad;near;-3,150956;5,455339;out;ad;far;2,173828;24,708591;1,542969;inside out;In;false;16:29:54;504,140015
Rikard Rykkvin;1;second_serve;Serve;Slice;90,106689;12;2;1;deep;ad;far;1,809815;18,998625;deep;ad;near;-1,892578;0,941845;2,390625;down the T;Out;false;16:30:06;515,780029
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;67,208481;12;2;1;deep;deuce;near;2,218285;4,805527;out;ad;far;2,451172;25,411716;1,498047;inside in;In;false;16:30:07;517,23999
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;63,227036;12;2;1;deep;deuce;far;-0,484409;19,881496;short;deuce;near;0,211548;6,406689;2,259766;cross court;In;false;16:30:09;519,390015
Rikard Rykkvin;0;none;Feed;Flat;38,447079;13;3;1;short;deuce;far;-0,406738;12,539062;short;deuce;near;0,912109;8,23872;-0,200684;---;In;false;16:30:26;536,090027
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;113,800423;13;3;1;deep;deuce;near;1,574733;5,030315;deep;deuce;far;-0,500977;22,802341;2,453125;down the T;Out;false;16:30:40;550,25
Rikard Rykkvin;2;none;Backhand;Flat;68,768417;13;3;1;deep;deuce;far;-0,049064;19,301981;out;deuce;near;2,15625;-2,050342;1,125;inside out;In;false;16:30:41;551,150024
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;40,334084;13;3;1;short;ad;far;0,932129;12,617188;deep;deuce;far;-0,517578;23,542282;2,431641;down the T;Net;false;16:30:49;559,200012
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;82,918419;14;3;1;short;ad;near;-0,705182;7,159899;deep;ad;far;0,599121;23,614841;2,304688;down the T;In;false;16:31:02;572
Rikard Rykkvin;2;first_return;Forehand;Flat;47,614017;14;3;1;short;deuce;near;1,285156;5,800497;out;ad;near;-1,220703;-0,776905;1,222656;inside in;Net;false;16:31:03;573,150024
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;70,897293;15;3;1;short;deuce;near;3,531409;6,871702;deep;deuce;far;-0,625977;24,021091;2,300781;out wide;In;false;16:31:15;585,679993
Rikard Rykkvin;2;first_return;Forehand;Topspin;75,925774;15;3;1;deep;ad;far;1,098633;19,6875;out;deuce_alley;near;4,839844;-0,63628;0,978027;down the line;In;false;16:31:17;587,099976
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;77,218063;15;3;1;short;ad;near;-1,1718;6,687369;deep;ad;far;0,621094;23,646091;1,225586;inside out;In;false;16:31:18;588,580017
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;68,560616;15;3;1;short;ad;far;0,435042;16,4765;out;ad;near;-2,152344;-0,612842;0,567871;cross court;In;false;16:31:20;590,099976
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;72,807236;15;3;1;deep;ad;near;-1,573216;5,471558;deep;ad;far;1,625977;23,739841;0,754883;inside out;In;false;16:31:22;591,780029
Rikard Rykkvin;6;in_play;Backhand;Topspin;77,057915;15;3;1;out;deuce;far;-2,09766;27,876261;deep;ad;near;-2,763672;0,035595;0,910156;down the line;Out;false;16:31:23;593,210022
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;123,661751;16;3;1;short;ad;near;-2,571974;6,061821;deep;ad;far;0,771484;24,052341;2,294922;out wide;In;false;16:31:41;611,280029
Rikard Rykkvin;2;first_return;Backhand;Flat;69,741325;16;3;1;out;ad;far;0,388531;24,525709;out;ad_alley;near;-4,207031;-0,831592;0,930664;down the line;Out;false;16:31:42;612,219971
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;48,68969;16;3;1;short;deuce;near;1,767262;6,082374;out;ad;far;0,435547;25,521091;1,472656;inside in;In;false;16:31:44;614,080017
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;73,361099;16;3;1;deep;deuce;far;-0,055452;21,550158;deep;deuce;near;1,859375;0,89497;0,875977;cross court;In;false;16:31:47;617,320007
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;56,761345;17;3;1;short;deuce;near;2,678225;5,910393;deep;deuce;far;-0,594727;23,927341;2,296875;out wide;In;false;16:31:59;628,75
Rikard Rykkvin;2;first_return;Backhand;Topspin;40,861805;17;3;1;short;ad;near;-2,246094;6,451279;deep;deuce;near;3,087891;0,441845;1,619141;inside in;Net;false;16:32:01;630,799988
Rikard Rykkvin;1;first_serve;Serve;Flat;52,961891;18;4;1;short;ad;far;0,897949;12,695312;deep;deuce;far;-0,978516;23,224216;2,599609;down the T;Net;false;16:33:16;706,52002
Rikard Rykkvin;1;second_serve;Serve;Slice;91,203781;18;4;1;short;deuce;near;1,820019;7,960927;deep;deuce;far;-0,592285;23,815256;2,505859;down the T;In;false;16:33:23;713,320007
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;81,158264;18;4;1;deep;ad;far;1,098325;18,948849;deep;deuce;near;3,525391;-0,034717;0,738281;down the line;In;false;16:33:25;714,719971
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;79,774529;18;4;1;short;ad;near;-0,913576;6,157705;out;ad;far;0,810059;25,099216;1,013672;cross court;In;false;16:33:26;716,119995
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;75,792557;18;4;1;short;ad;far;4,00161;15,976725;out;ad;near;-1,591797;-1,597217;0,756836;inside out;In;false;16:33:27;717,590027
Rikard Rykkvin;1;first_serve;Serve;Slice;92,982765;19;4;1;short;ad;near;-3,029974;6,371424;deep;ad;far;1,463867;22,989841;2,580078;out wide;In;false;16:33:51;741,419983
Rasmus Kopperud Riis;2;first_return;Backhand;Topspin;53,924534;19;4;1;short;deuce_out;far;-5,893641;18,271379;out;ad_alley;near;-4,472656;-0,315967;1,362305;down the line;Out;false;16:33:53;742,809998
Rikard Rykkvin;1;first_serve;Serve;Slice;94,448326;20;4;1;short;deuce;near;3,135276;6,181828;deep;deuce;far;-0,400391;23,309813;2,46875;out wide;In;false;16:34:14;763,890015
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;79,529915;20;4;1;deep;deuce;far;-2,868008;23,7442;out;deuce_alley;near;4,390625;-0,800342;0,983398;down the line;In;false;16:34:15;765,210022
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;57,42194;20;4;1;out;ad;near;-2,306178;-1,351562;deep;deuce;far;-1,915039;24,317966;0,55957;down the line;Out;false;16:34:16;766,690002
Rikard Rykkvin;1;first_serve;Serve;Slice;108,059372;21;4;1;short;ad;near;-1,515578;7,969556;deep;ad;far;1,582031;23,630466;2,59375;down the T;In;false;16:34:40;790,559998
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;85,34816;21;4;1;deep;ad;far;2,370213;23,217503;out;ad;near;-3,695312;-0,222217;1,113281;inside out;In;false;16:34:42;791,710022
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;52,679939;21;4;1;short;ad;near;-0,149342;6,610543;deep;ad;far;2,212891;24,333591;0,905273;cross court;In;false;16:34:43;792,929993
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;99,641335;21;4;1;deep;deuce;far;-2,302961;21,232758;deep;ad;near;-1,169922;0,027783;0,939941;inside in;In;false;16:34:45;795,090027
Rikard Rykkvin;5;in_play;Forehand;Topspin;63,765755;21;4;1;deep;deuce_alley;near;5,270385;5,463207;out;deuce;far;-2,300781;24,755466;1,347656;down the line;Out;false;16:34:46;796,51001
Rikard Rykkvin;1;first_serve;Serve;Slice;98,154297;22;4;1;short;deuce;near;0,937991;6,893833;deep;deuce;far;-0,75293;23,146091;2,572266;down the T;In;false;16:35:06;816,530029
Rasmus Kopperud Riis;2;first_return;Backhand;Flat;64,856773;22;4;1;short;deuce;far;-3,89204;16,167768;out;deuce;near;2,429688;-1,378467;1,00293;inside out;In;false;16:35:08;817,72998
Rikard Rykkvin;0;none;Feed;Flat;33,449589;23;5;1;deep;ad_alley;near;-4,67608;3,111723;deep;deuce_alley;far;-4,808594;20,349216;1,599609;---;Out;false;16:35:14;824,109985
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;133,212967;23;5;1;deep;deuce;far;-1,244402;20,499811;deep;deuce;near;0,803223;0,20837;2,259766;down the T;Out;false;16:35:36;846,26001
Rikard Rykkvin;2;none;Backhand;Flat;60,293583;23;5;1;deep;deuce;near;2,033203;0,210938;out;deuce;far;-1,05957;25,083591;1,708984;inside out;In;false;16:35:37;847,159973
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;116,49865;23;5;1;short;deuce;far;-1,997961;17,401415;deep;deuce;near;0,73291;0,92622;2,46875;down the T;In;false;16:35:47;857,22998
Rikard Rykkvin;2;second_return;Forehand;Flat;78,139496;23;5;1;deep;deuce;near;1,882973;0,989128;out;deuce;far;-3,300781;25,802341;1,068359;cross court;In;false;16:35:48;858,400024
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;82,915558;23;5;1;deep;ad;far;1,487305;23,771498;out;deuce;near;1,786133;-0,98003;0,948242;down the line;In;false;16:35:50;859,809998
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;73,650558;23;5;1;deep;ad;near;-1,370454;5,346138;out;ad;far;1,233398;24,677341;1,314453;cross court;In;false;16:35:51;861,400024
Rasmus Kopperud Riis;5;in_play;Backhand;Topspin;91,07103;23;5;1;deep;deuce;far;-0,3625;20,610979;deep;ad;near;-2,466797;0,191845;1,174805;down the line;In;false;16:35:53;862,909973
Rikard Rykkvin;6;in_play;Forehand;Topspin;54,960644;23;5;1;deep;deuce_alley;near;5,365523;3,217736;deep;ad;far;0,139771;22,646091;1,464844;inside in;Out;false;16:35:54;864,299988
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;112,676712;24;5;1;deep;ad;far;2,223672;19,086559;deep;ad;near;-0,921387;0,153542;2,445312;down the T;Out;false;16:36:12;881,900024
Rikard Rykkvin;2;first_return;Forehand;Topspin;51,524773;24;5;1;short;ad;far;0,880859;12,46875;out;ad;far;3,097656;25,489841;1,103516;inside out;Net;false;16:36:13;883,01001
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;53,376568;25;5;1;short;ad;near;-1,333984;6,400204;deep;deuce;near;0,943359;0,855908;2,400391;out wide;Net;false;16:36:26;895,900024
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;125,910843;25;5;1;deep;deuce;far;-4,083693;21,113844;deep;deuce;near;0,709961;1,293408;2,433594;out wide;Out;false;16:36:31;901,559998
Rikard Rykkvin;2;second_return;Forehand;Flat;68,541229;25;5;1;short;deuce;far;-0,146729;12,09375;out;deuce_alley;far;-5,195312;26,083591;1,206055;down the line;Net;false;16:36:32;902,630005
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;117,380409;26;5;1;deep;ad;far;3,017022;18,486628;deep;ad;near;-0,882812;1,012158;2,417969;out wide;Out;false;16:36:54;923,900024
Rikard Rykkvin;2;first_return;Backhand;Flat;47,370708;26;5;1;out;ad;far;0,692871;23,888464;deep;ad;far;3,664062;24,333591;1,457031;cross court;Net;false;16:36:55;924,830017
Rikard Rykkvin;1;first_serve;Serve;Flat;49,44178;27;6;1;short;ad;near;-2,037109;5,614007;deep;deuce;near;-0,129639;0,915632;2,177734;out wide;Net;false;16:37:56;986,140015
Rikard Rykkvin;1;second_serve;Serve;Flat;87,416451;27;6;1;short;deuce;far;-2,553013;17,569052;deep;deuce;near;0,740234;0,016889;2,449219;out wide;In;false;16:38:03;993,039978
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;84,023956;27;6;1;deep;ad;near;-2,202799;4,263304;out;deuce_alley;far;-4,617188;25,646091;0,875;down the line;In;false;16:38:04;994,570007
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;69,592049;27;6;1;deep;ad;far;0,529614;19,300741;out;ad;near;-2,152344;-0,659717;1,017578;cross court;In;false;16:38:06;995,900024
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;81,587524;27;6;1;short;ad;near;-1,126556;6,463064;deep;ad;far;1,212891;24,302341;0,89209;cross court;In;false;16:38:08;997,700012
Rikard Rykkvin;5;in_play;Backhand;Flat;51,447662;27;6;1;short;ad;near;-1,441406;7,310303;deep;ad;near;-2,349609;-0,01128;0,776855;cross court;Net;false;16:38:09;998,969971
Rikard Rykkvin;1;first_serve;Serve;Flat;55,90498;28;6;1;short;ad;near;-0,573242;8,21875;deep;ad;near;-1,792969;0,123797;2,333984;down the T;Net;false;16:38:28;1018,039978
Rikard Rykkvin;1;first_serve;Serve;Slice;46,279964;28;6;1;short;deuce;near;2,039062;11,671875;deep;ad;near;-1,71875;0,668408;2,320312;out wide;Net;false;16:38:33;1023,099976
