Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;26,486998;8;1;1;short;deuce;near;0,061249;11,328125;deep;deuce;near;0,660645;3,869284;4,289062;cross court;Net;false;07:23:47;340,730011
Rikard Rykkvin;1;first_serve;Serve;Flat;119,990738;9;2;1;deep;ad;near;-0,798623;4,781751;deep;deuce;far;-0,72168;23,521288;2,345703;down the T;Out;false;07:24:49;402,940002
Rikard Rykkvin;1;second_serve;Serve;Flat;68,771278;9;2;1;short;deuce;far;-0,563965;12,515625;deep;deuce;far;-0,910156;22,865038;2,396484;down the T;Net;false;07:24:56;409,640015
Rikard Rykkvin;1;first_serve;Serve;Flat;121,444946;10;2;1;deep;ad;near;-2,649504;5,270681;deep;ad;far;1,499023;24,927538;2,511719;out wide;Out;false;07:25:19;433,470001
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;78,25985;10;2;1;deep;ad;far;2,25337;23,430212;out;ad;near;-3,097656;-2,18931;1,022461;inside out;In;false;07:25:20;434,420013
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;77,292152;10;2;1;deep;ad;far;2,455078;21,96875;deep;ad;far;2,673828;23,427538;1,912109;cross court;Net;false;07:25:22;436,170013
Rikard Rykkvin;1;first_serve;Serve;Flat;89,841469;11;2;1;deep;deuce;near;4,043739;3,295833;deep;deuce;far;-0,696289;23,318163;2,246094;out wide;Out;false;07:25:35;448,570007
Rasmus Kopperud Riis;1;none;Forehand;Topspin;75,331711;11;2;1;out;ad;far;2,832018;24,878611;out;deuce_alley;near;4,3125;-1,431497;1,416016;down the line;Out;false;07:25:36;449,920013
Rikard Rykkvin;1;second_serve;Serve;Flat;105,210983;11;2;1;short;deuce;near;1,600398;6,881242;deep;deuce;far;-1,004883;24,068163;2,460938;down the T;In;false;07:25:46;460,399994
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;86,17009;11;2;1;deep;deuce;far;-2,078156;18,978096;out;deuce;near;3,316406;-0,704934;1,082031;cross court;In;false;07:25:48;461,720001
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;77,21199;11;2;1;deep;ad;near;-2,137196;2,992317;out;deuce;far;-3,333984;25,146288;1,091797;down the line;In;false;07:25:49;463,170013
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;83,052795;11;2;1;deep;deuce;far;-0,504888;18,904551;out;ad;near;-1,935547;-1,767434;1,31543;down the line;In;false;07:25:51;464,769989
Rikard Rykkvin;5;in_play;Forehand;Topspin;56,132675;11;2;1;short;ad;far;2,052734;12,703125;deep;ad;far;0,170166;24,021288;1,005859;inside out;Net;false;07:25:52;466,299988
Rikard Rykkvin;1;first_serve;Serve;Flat;133,534012;12;2;1;short;deuce;far;-0,322021;13,914062;short;ad;far;0,465576;23,494743;2,072266;down the T;Net;false;07:26:12;486,399994
Rikard Rykkvin;1;first_serve;Serve;Flat;106,848366;12;2;1;deep;ad;near;-2,934416;4,045607;deep;ad;far;1,042969;23,271288;2,441406;out wide;Out;false;07:26:17;490,630005
Rasmus Kopperud Riis;2;none;Forehand;Topspin;82,851608;12;2;1;deep;deuce;far;-1,731666;22,065084;out;ad;near;-3,226562;-2,368997;1,105469;inside in;In;false;07:26:18;491,619995
Rikard Rykkvin;3;none;Forehand;Topspin;66,409836;12;2;1;short;deuce;near;0,27152;5,955873;deep;deuce;far;-0,933105;23,521288;1,423828;cross court;In;false;07:26:19;493,019989
Rasmus Kopperud Riis;4;none;Forehand;Topspin;97,961662;12;2;1;deep;ad_alley;far;4,709678;20,571997;out;deuce;near;1,227539;-1,158059;0,962891;down the line;Out;false;07:26:21;494,630005
Rikard Rykkvin;1;first_serve;Serve;Flat;108,305397;12;2;1;deep;ad;near;-3,425401;3,557573;deep;ad;far;1,040039;23,974413;2,582031;out wide;Out;false;07:26:33;506,600006
Rasmus Kopperud Riis;6;none;Forehand;Topspin;89,509819;12;2;1;deep;deuce;far;-2,156657;20,755564;out;ad;near;-3,476562;-1,978372;1,136719;inside in;In;false;07:26:34;507,619995
Rikard Rykkvin;7;none;Forehand;Topspin;84,911652;12;2;1;deep;ad;near;-0,427572;1,274004;deep;deuce;far;-1,042969;24,708788;1,28125;down the line;In;false;07:26:35;509,019989
Rasmus Kopperud Riis;8;none;Forehand;Flat;66,40744;12;2;1;short;ad;near;-0,594238;5,516808;out;ad;near;-0,246582;-1,267434;1,099609;inside out;Net;false;07:26:36;510,470001
Rasmus Kopperud Riis;9;none;Feed;Flat;36,237053;12;2;1;short;deuce;far;-0,186709;17,827984;deep;ad;near;-1,955078;0,084128;0,990234;---;In;false;07:26:43;517,070007
Rikard Rykkvin;1;second_serve;Serve;Slice;94,553055;12;2;1;deep;ad;near;-2,727794;5,134344;deep;ad;far;1,277344;23,802538;2,457031;out wide;Out;false;07:26:53;526,72998
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;68,869904;12;2;1;short;deuce;far;-3,553021;17,93494;out;ad;near;-2,513672;-1,298684;0,200195;inside in;In;false;07:26:54;527,909973
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;56,514172;12;2;1;short;ad;near;-2,44462;8,901243;out;deuce;far;-2,988281;25,193163;1,022461;down the line;In;false;07:26:56;529,830017
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;56,824436;12;2;1;short;ad;far;2,025496;18,195896;deep;ad;near;-1,705078;1,607566;0,491455;cross court;In;false;07:26:58;531,659973
Rikard Rykkvin;5;in_play;Backhand;Slice;54,587662;12;2;1;out;ad;near;-2,257812;-0,257812;deep;ad;far;2,521484;22,927538;0,865234;cross court;Out;false;07:26:59;533,309998
Rasmus Kopperud Riis;6;in_play;Forehand;Topspin;55,798393;12;2;1;deep;deuce;far;-0,064575;20,140625;out;ad;near;-2,318359;-2,556497;1,910156;inside in;In;false;07:27:03;536,609985
Rikard Rykkvin;7;in_play;Overhead;Flat;58,085255;12;2;1;short;ad;far;0,526367;12,59375;deep;deuce;far;-0,064575;21,349413;1,542969;---;Net;false;07:27:05;538,609985
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;139,220139;13;3;1;deep;deuce;far;-3,870535;19,282217;deep;deuce;near;0,431885;0,789686;2,328125;out wide;Out;false;07:27:45;578,559998
Rikard Rykkvin;2;first_return;Forehand;Slice;54,644367;13;3;1;short;deuce;far;-1,393555;12,1875;out;deuce_alley;far;-5,316406;25,833788;1,045898;down the line;Net;false;07:27:45;579,390015
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;144,388412;14;3;1;short;ad;far;1,980061;17,171078;deep;ad;near;0,254395;0,203817;2,148438;down the T;In;false;07:27:58;592,419983
Rikard Rykkvin;2;first_return;Forehand;Slice;58,960232;14;3;1;deep;ad;near;-2,846569;4,946217;deep;ad;far;2,199219;24,911913;1,710938;inside out;In;false;07:27:59;593,309998
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;85,148094;14;3;1;deep;deuce;far;-0,764216;22,87101;deep;ad;near;-3,542969;-0,384622;1,111328;down the line;In;false;07:28:01;595,26001
Rikard Rykkvin;4;return_plus_one;Forehand;Flat;82,154068;14;3;1;deep;ad;near;-2,87869;4,540314;deep;deuce;far;-0,218384;24,458788;0,868164;down the line;In;false;07:28:03;596,559998
Rasmus Kopperud Riis;5;in_play;Backhand;Topspin;74,260193;14;3;1;deep;deuce;far;-1,170601;19,963612;out;ad;near;-2,730469;-1,720559;1,029297;down the line;In;false;07:28:04;597,909973
Rikard Rykkvin;6;in_play;Forehand;Topspin;73,590065;14;3;1;deep;ad;near;-0,510402;3,389747;deep;deuce;far;-0,33252;24,583788;1,619141;down the line;In;false;07:28:06;599,719971
Rasmus Kopperud Riis;7;in_play;Forehand;Flat;104,499611;14;3;1;deep;deuce;far;-2,908819;20,744747;out;ad;near;-0,648926;-1,775247;1,339844;inside in;In;false;07:28:07;601,390015
Rikard Rykkvin;8;in_play;Forehand;Flat;81,986694;14;3;1;deep;deuce;near;1,182023;2,462439;out;deuce;far;-3,072266;27,161913;1,302734;cross court;In;false;07:28:09;602,719971
Rasmus Kopperud Riis;9;in_play;Forehand;Flat;93,721619;14;3;1;deep;ad;far;1,95124;23,748243;out;deuce;near;1,967773;-1,384622;1,316406;down the line;In;false;07:28:10;604,190002
Rikard Rykkvin;10;in_play;Backhand;Topspin;54,14323;14;3;1;deep;ad;far;2,695312;19,09375;out;ad;far;1,767578;25,771288;0,874023;cross court;Net;false;07:28:11;605,419983
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;127,226219;15;3;1;deep;deuce;far;-3,888316;19,478889;short;deuce;near;-0,216187;0,19052;2,621094;out wide;Out;false;07:28:34;627,820007
Rikard Rykkvin;2;first_return;Forehand;Slice;57,53582;15;3;1;deep;ad;near;-0,742004;4,754781;out;deuce_alley;far;-5,253906;25,396288;1,118164;down the line;In;false;07:28:35;628,75
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;93,163628;15;3;1;deep;ad;far;2,609314;22,613317;out;center_line;near;0,020645;-0,618997;1,391602;down the line;In;false;07:28:37;630,650024
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;56,674324;15;3;1;short;ad;far;1,749023;16,78125;out;ad;far;2,642578;25,646288;1,041016;cross court;Net;false;07:28:38;631,98999
Rikard Rykkvin;0;none;Feed;Topspin;37,630787;16;3;1;short;deuce;near;0,744629;6,417969;deep;ad;far;1,974609;20,286913;1,199219;---;In;false;07:28:45;638,98999
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;124,091873;16;3;1;short;ad;far;1,276638;18,249296;deep;ad;near;-0,150391;1,435691;2,337891;down the T;In;false;07:28:58;651,950012
Rikard Rykkvin;2;first_return;Forehand;Flat;56,418816;16;3;1;short;ad;near;-3,622959;7,96353;out;ad;far;2,152344;25,833788;1,107422;inside out;In;false;07:28:59;652,780029
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;82,271309;16;3;1;out;ad_alley;far;4,888703;25,757057;out;ad_alley;near;-4,679688;-0,751809;0,44458;cross court;Out;false;07:29:01;655
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;119,805656;17;3;1;deep;deuce;far;-3,144205;19,745981;deep;deuce;near;0,760742;0,568108;2,455078;out wide;Out;false;07:29:16;669,849976
Rikard Rykkvin;2;first_return;Forehand;Topspin;75,197617;17;3;1;short;ad;near;-2,597359;6,27603;out;deuce_alley;far;-4,15625;25,865038;1,015625;down the line;In;false;07:29:17;670,849976
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;90,433083;17;3;1;deep;ad;far;3,178205;20,834585;out;ad;near;-2,052734;-1,150247;0,828125;cross court;In;false;07:29:18;672,450012
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;52,475643;17;3;1;short;ad;far;3,353516;12,054688;out;ad;far;3,921875;25,677538;1,197266;cross court;Net;false;07:29:20;673,900024
Rasmus Kopperud Riis;0;none;Forehand;Flat;53,788017;18;3;1;short;deuce;near;0,416748;8,34375;deep;deuce;far;-4,046875;23,708788;0,975586;cross court;In;false;07:30:17;730,539978
Rikard Rykkvin;1;first_serve;Serve;Flat;120,793709;19;4;1;deep;deuce;far;-0,529205;22,780849;deep;deuce;near;0,946777;0,896628;2,353516;down the T;Out;false;07:30:26;739,73999
Rasmus Kopperud Riis;1;none;Backhand;Topspin;62,277943;19;4;1;short;deuce;near;1,682315;6,804796;deep;deuce;far;-0,578613;24,568163;1,105469;inside out;In;false;07:30:27;740,789978
Rikard Rykkvin;2;none;Forehand;Slice;49,264133;19;4;1;short;deuce;far;-2,642508;18,273733;deep;deuce;near;1,958008;1,685691;1,046875;cross court;In;false;07:30:29;742,51001
Rasmus Kopperud Riis;3;none;Forehand;Flat;86,355194;19;4;1;short;ad;near;-3,217787;5,950504;deep;deuce;far;-2,998047;24,818163;0,866211;down the line;In;false;07:30:31;744,780029
Rikard Rykkvin;4;none;Backhand;Flat;55,283817;19;4;1;deep;deuce;far;-1,333923;23,147577;deep;ad;near;-3,302734;-0,033059;0,893066;down the line;In;false;07:30:32;746,140015
Rasmus Kopperud Riis;5;none;Backhand;Flat;54,682716;19;4;1;short;ad;near;-1,799446;6,592161;deep;deuce;far;-1,486328;23,896288;1,017578;inside in;In;false;07:30:36;749,710022
Rikard Rykkvin;6;none;Backhand;Slice;42,572304;19;4;1;short;ad;far;3,321777;14,80789;deep;ad;near;-1,782227;2,607565;1,335938;cross court;In;false;07:30:37;751,289978
Rikard Rykkvin;1;first_serve;Serve;Flat;107,602867;19;4;1;deep;deuce;far;-2,538818;20,405245;deep;deuce;near;1,575195;0,348811;2,519531;down the T;Out;false;07:30:56;770,070007
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;81,773285;19;4;1;deep;ad;near;-0,138442;1,688232;out;deuce;far;-3,341797;25,771288;1,275391;down the line;In;false;07:30:57;771,109985
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;77,632004;19;4;1;short;ad;near;-3,480469;11,5625;out;ad;near;-0,352783;-0,665872;0,807617;cross court;Net;false;07:30:58;772,369995
Rikard Rykkvin;1;first_serve;Serve;Flat;95,07325;20;4;1;short;ad;far;1,88719;18,285097;deep;ad;near;-1,702148;0,607566;2,355469;down the T;In;false;07:31:16;789,840027
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;48,922585;20;4;1;short;ad;near;-1,945814;7,884254;out;ad;far;2,818359;26,052538;1,265625;inside out;In;false;07:31:17;791,169983
Rikard Rykkvin;3;serve_plus_one;Backhand;Slice;38,57518;20;4;1;short;deuce;near;1,15625;7,774154;deep;ad;near;-2,0625;3,287253;1,076172;down the line;Net;false;07:31:20;793,690002
Rikard Rykkvin;1;first_serve;Serve;Flat;102,649513;21;4;1;short;deuce;far;-3,723627;17,099636;deep;deuce;near;1,048828;1,076316;2,447266;out wide;In;false;07:31:41;814,900024
Rasmus Kopperud Riis;2;first_return;Forehand;Slice;49,887234;21;4;1;short;ad;near;-3,528359;6,874803;out;deuce_out;far;-5,78125;26,661913;0,829102;down the line;In;false;07:31:42;816,169983
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;88,094818;21;4;1;deep;ad;far;0,996934;18,526253;deep;ad;near;-2,957031;1,545066;1,393555;inside out;In;true;07:31:45;819,340027
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;71,225014;21;4;1;deep;ad;near;-1,992188;4,707031;deep;ad;far;2,503906;23,911913;1,576172;cross court;In;false;07:31:47;820,72998
Rikard Rykkvin;5;in_play;Volley;Flat;30,662121;21;4;1;short;deuce;far;-3,650766;15,877927;deep;ad;near;-1,992188;4,181784;1,923828;down the line;In;false;07:31:48;821,780029
Rikard Rykkvin;1;first_serve;Serve;Flat;105,856674;22;4;1;deep;ad;far;0,717342;20,740314;deep;ad;near;-1,15332;-0,25821;2,197266;down the T;Out;false;07:32:06;839,72998
Rasmus Kopperud Riis;1;none;Forehand;Flat;47,803577;22;4;1;short;ad;near;-0,203003;11,679688;out;ad;far;1,257812;26,177538;1,236328;inside out;In;false;07:32:07;841,130005
Rikard Rykkvin;1;second_serve;Serve;Flat;88,877548;22;4;1;deep;ad;far;3,911287;19,306906;deep;ad;near;-1,515625;0,849753;2,474609;out wide;Out;false;07:32:14;848,099976
Rasmus Kopperud Riis;2;second_return;Backhand;Flat;59,907017;22;4;1;deep;deuce;near;0,568471;5,266931;deep;ad;far;3,822266;24,302538;1,348633;down the line;In;false;07:32:16;849,570007
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;88,2117;22;4;1;deep;ad;far;2,353446;19,6359;out;deuce;near;0,272217;-2,31431;1,144531;down the line;In;false;07:32:18;851,72998
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;76,637978;22;4;1;deep;ad;near;-2,738281;4,777344;out;ad;far;2,673828;25,490038;1,283203;cross court;In;false;07:32:19;853,200012
Rikard Rykkvin;5;in_play;Backhand;Topspin;52,134651;22;4;1;short;ad;far;3,390581;16,687557;out;ad;near;-3,949219;-0,697122;1,212891;cross court;In;false;07:32:21;854,679993
Rasmus Kopperud Riis;6;in_play;Backhand;Slice;43,871834;22;4;1;short;deuce;near;2,930961;9,900785;deep;ad_alley;far;4,316406;19,958788;0,884277;down the line;In;false;07:32:23;857,109985
Rikard Rykkvin;1;first_serve;Serve;Flat;95,391472;23;4;1;short;deuce;far;-1,715579;17,161871;deep;deuce;near;1,146484;1,045066;2,396484;down the T;In;false;07:32:43;877,460022
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;71,803635;23;4;1;short;deuce;near;0,036652;7,55325;out;deuce;far;-3,21875;25,365038;0,964355;cross court;In;false;07:32:45;878,859985
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;88,429268;23;4;1;deep;deuce;far;-2,771249;19,90873;deep;deuce;near;1,524414;-0,189309;0,895508;cross court;In;false;07:32:46;880,429993
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;89,721321;23;4;1;deep;ad;near;-2,4595;1,653434;out;deuce;far;-3,789062;27,552538;0,964355;down the line;In;false;07:32:48;881,830017
Rikard Rykkvin;5;in_play;Backhand;Flat;62,098297;23;4;1;deep;ad;far;1,518555;22,46875;out;ad;near;-1,933594;-1,423684;1,076172;cross court;In;false;07:32:49;883,299988
Rikard Rykkvin;0;none;Feed;Flat;40,418251;24;5;1;deep;deuce;far;-2,165468;21;out;ad;near;-3,882812;-0,564309;0,997559;---;In;false;07:32:55;889,280029
Rikard Rykkvin;1;none;Feed;Flat;27,874657;24;5;1;deep;ad;far;0,242372;19,451141;deep;deuce;near;3,140625;1,576316;0,366699;---;In;false;07:33:04;898,380005
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;114,402679;24;5;1;short;deuce;near;3,619573;7,017888;deep;deuce;far;-0,133545;22,302538;2,318359;out wide;In;false;07:33:17;910,690002
