Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;65,649544;59;10;2;short;ad;near;-0,448242;11,773438;deep;deuce;near;0,891602;0,184033;2,517578;down the T;Net;false;07:52:39;
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;114,881721;59;10;2;short;deuce;far;-1,821959;17,747068;deep;deuce;near;0,912109;0,45747;2,400391;down the T;In;false;07:52:46;
Rikard Rykkvin;2;second_return;Forehand;Topspin;81,300774;59;10;2;out;deuce;near;0,852854;-0,932269;deep;deuce;far;-2,578125;23,177341;1,026367;cross court;Out;false;07:52:47;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;63,928501;60;10;2;short;deuce;near;1,241211;5,636953;deep;ad;near;0,317871;0,474624;2,166016;out wide;Net;false;07:53:05;
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;118,988678;60;10;2;short;ad;far;1,775775;17,448406;deep;ad;near;0,002317;0,473095;2,417969;down the T;In;false;07:53:12;
Rikard Rykkvin;2;second_return;Forehand;Flat;75,232941;60;10;2;deep;ad;near;-1,25978;5,217292;out;ad;far;2,3125;26,083591;0,973633;inside out;In;false;07:53:13;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;100,311813;60;10;2;deep;deuce;far;-2,059637;22,452391;out;ad;near;-1,985352;-1,620655;1,249023;inside in;In;false;07:53:15;
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;66,823669;60;10;2;deep;ad_alley;near;-5,158668;4,860784;out;deuce;far;-2,111328;25,521091;0,943359;down the line;Out;false;07:53:16;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;141,238129;61;10;2;deep;deuce;far;-2,329642;21,62447;deep;deuce;near;1,050781;0,23872;2,535156;down the T;Out;false;07:53:35;
Rikard Rykkvin;1;none;Backhand;Slice;44,67944;61;10;2;short;deuce;far;-0,955078;18,109375;out;deuce;far;-2,037109;25,114841;0,980469;inside out;Net;false;07:53:36;
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;124,146652;61;10;2;short;deuce;far;-0,736813;18,269518;deep;deuce;near;0,669434;0,504345;2,601562;down the T;In;false;07:53:43;
Rikard Rykkvin;2;second_return;Backhand;Flat;55,909107;61;10;2;short;deuce;near;0,696216;9,984766;out;deuce;far;-1,172852;25,771091;0,918457;inside out;In;false;07:53:44;
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;50,89299;61;10;2;short;ad;near;-3,179688;7,34375;deep;deuce;far;-1,650391;22,942966;0,503418;down the line;In;false;07:53:47;
Rasmus Kopperud Riis;4;return_plus_one;Volley;Flat;30,662121;61;10;2;deep;ad;far;2,47679;21,988474;short;ad;near;-3,179688;7,215282;1,8125;cross court;In;false;07:53:48;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;57,606159;62;10;2;short;deuce;near;1,454102;11,539062;deep;ad;near;0,086853;0,699658;2,404297;down the T;Net;false;07:54:14;
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;58,035778;62;10;2;short;deuce;near;0,663574;11,609375;deep;ad;near;-0,646973;0,161412;2,214844;down the T;Net;false;07:54:20;
Rikard Rykkvin;0;none;Feed;Flat;32,055855;63;10;2;deep;deuce;near;0,908203;1,695312;deep;deuce;far;-3,138672;23,958591;1,396484;---;In;false;07:54:32;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;124,078239;63;10;2;short;deuce;far;-3,623898;17,273039;deep;deuce;near;1,094727;0,074658;2,498047;out wide;In;false;07:54:43;
Rikard Rykkvin;2;first_return;Forehand;Flat;54,848244;63;10;2;deep;deuce;near;0,843684;1,279728;out;deuce_alley;far;-5,304688;24,958591;1,258789;down the line;In;false;07:54:44;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;82,106537;63;10;2;deep;ad;far;2,293118;23,248301;out;deuce;near;1,791016;-1,058155;1,748047;down the line;In;false;07:54:46;
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;46,579021;63;10;2;short;deuce;near;0,599972;8,254257;deep;ad;far;2,054688;24,021091;1,286133;down the line;In;false;07:54:48;
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;94,454163;63;10;2;deep;deuce;far;-2,034661;23,705809;deep;ad;near;-0,171387;1,254345;0,999023;inside in;In;false;07:54:50;
Rikard Rykkvin;6;in_play;Forehand;Topspin;62,342484;63;10;2;short;deuce;near;2,03125;6,753906;out;deuce;far;-1,916992;25,302341;0,362549;cross court;In;false;07:54:51;
Rasmus Kopperud Riis;7;in_play;Volley;Flat;32,055855;63;10;2;short;ad;far;3,690426;18,279572;short;deuce;near;2,03125;6,625439;2,285156;down the line;In;false;07:54:52;
Rikard Rykkvin;8;in_play;Backhand;Flat;43,22047;63;10;2;short;deuce;near;0,833008;10,023438;deep;ad;far;2,927734;23,364841;1,689453;down the line;In;false;07:54:54;
Rasmus Kopperud Riis;9;in_play;Overhead;Flat;17,617054;63;10;2;short;deuce;near;0,487793;5,963419;short;deuce;near;0,833008;9,89497;1,849609;---;Net;false;07:54:55;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;61,469418;64;10;2;short;deuce;near;0,519043;11,789062;deep;ad;near;-0,234131;0,39497;2,386719;down the T;Net;false;07:55:12;
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;97,630318;64;10;2;deep;ad_alley;far;4,520218;23,049622;deep;ad;near;-0,190918;0,871533;2,595703;out wide;Out;false;07:55:17;
Rikard Rykkvin;2;second_return;Forehand;Flat;56,987;64;10;2;deep;ad;near;-0,368637;4,845187;out;ad;far;3,857422;24,739841;1,236328;inside out;In;false;07:55:18;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;113,579475;65;10;2;short;deuce;far;-0,567648;17,568796;deep;deuce;near;0,913574;1,371533;2,408203;down the T;In;false;07:55:33;
Rikard Rykkvin;2;first_return;Backhand;Flat;69,046333;65;10;2;short;deuce;near;0,967138;6,312163;out;deuce;far;-1,09375;24,958591;0,913574;inside out;In;false;07:55:34;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;58,242363;65;10;2;short;ad;near;-0,754883;5,648626;deep;deuce;near;1,443359;0,910595;0,958984;down the line;Net;false;07:55:36;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;55,527252;66;10;2;short;deuce;near;1,055664;11,820312;deep;ad;near;0,060028;0,194894;2,363281;down the T;Net;false;07:55:51;
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;73,66066;66;10;2;short;ad;far;2,797252;18,090229;deep;ad;near;-0,073486;1,496533;2,517578;out wide;In;false;07:55:57;
Rikard Rykkvin;2;second_return;Forehand;Topspin;86,847549;66;10;2;deep;ad;near;-3,190538;0,7724;out;ad;far;3,458984;25,208591;1,015625;inside out;In;false;07:55:58;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;68,159645;66;10;2;deep;ad;far;1,544516;21,268946;out;ad;near;-3,126953;-0,753467;1,011719;cross court;In;false;07:56:00;
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;62,454266;66;10;2;short;ad;far;2,669922;18,137447;out;ad;far;2,595703;24,958591;1,125;inside out;Net;false;07:56:02;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;65,746529;67;10;2;short;ad;near;-0,693359;11,609375;deep;deuce;near;0,702637;0,177732;2,134766;down the T;Net;false;07:56:21;
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;96,085327;67;10;2;short;deuce;far;-1,650197;17,827248;deep;deuce;near;0,911621;0,887158;2,404297;down the T;In;false;07:56:27;
Rikard Rykkvin;2;second_return;Forehand;Topspin;89,884254;67;10;2;deep;ad_alley;near;-4,996188;0,79115;out;deuce;far;-3,044922;26,927341;0,848633;down the line;Out;false;07:56:28;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;108,505814;68;10;2;short;ad;far;0,48912;16,8633;deep;ad;near;-0,162476;0,387158;2,486328;down the T;In;false;07:56:42;
Rikard Rykkvin;2;first_return;Forehand;Slice;64,172096;68;10;2;deep;deuce;near;0,877393;4,042001;out;ad;far;0,574707;27,864841;0,785645;inside in;In;false;07:56:43;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;93,606155;68;10;2;out;deuce;far;-3,633611;25,594915;out;deuce;near;0,86377;-0,339405;1,111328;cross court;Out;false;07:56:45;
